id,week_date,week_diff,month_date,month_diff,tract_racial_majority
48201340600,,,22/03/2020,0.8,White
48201340700,,,22/03/2020,0.363636363636364,Other
48201340900,,,22/03/2020,0.0666666666666667,Other
48201341100,,,22/03/2020,0.2,Other
48201341201,,,22/03/2020,0.16,Other
48201341301,,,22/03/2020,0.133333333333333,White
48201341400,,,22/03/2020,0.444444444444444,White
48201341501,,,22/03/2020,0.2,White
48201341700,,,22/03/2020,0.25,White
48201341800,,,22/03/2020,0.307692307692308,White
48201342001,,,22/03/2020,0.5,White
48201342002,,,22/03/2020,1,White
48201342200,,,22/03/2020,0.666666666666667,Latinx
48201342300,,,22/03/2020,0.137931034482759,Latinx
48201342400,,,22/03/2020,0.210526315789474,Latinx
48201342500,,,22/03/2020,0.285714285714286,White
48201342700,,,22/03/2020,0.363636363636364,White
48201342800,,,22/03/2020,0.666666666666667,White
48201342900,,,22/03/2020,0.666666666666667,White
48201343100,,,22/03/2020,0.571428571428571,White
48201343200,,,22/03/2020,0.363636363636364,White
48201343301,,,22/03/2020,0.5,White
48201343302,,,22/03/2020,0.571428571428571,White
48201343600,,,22/03/2020,0.307692307692308,White
48201343700,,,22/03/2020,0.235294117647059,Other
48201350100,,,22/03/2020,0.1,Other
48201350200,,,22/03/2020,0.363636363636364,Latinx
48201350300,,,22/03/2020,0.444444444444444,Other
48201350500,,,22/03/2020,0.2,Latinx
48201350601,,,22/03/2020,0.285714285714286,White
48201350602,,,22/03/2020,0.166666666666667,White
48201350700,,,22/03/2020,0.571428571428571,White
48201410100,,,22/03/2020,0.285714285714286,Other
48201410401,,,22/03/2020,0.571428571428571,White
48201410402,,,22/03/2020,0.444444444444444,White
48201410600,,,22/03/2020,0.666666666666667,White
48201410701,,,22/03/2020,0.266666666666667,White
48201410702,,,22/03/2020,0.363636363636364,White
48201410800,,,22/03/2020,0.4,White
48201410900,,,22/03/2020,0.4,White
48201411100,,,22/03/2020,1,White
48201411200,,,22/03/2020,1,White
48201411300,,,22/03/2020,0.266666666666667,White
48201411400,,,22/03/2020,1,White
48201411600,,,22/03/2020,0.8,White
48201411700,,,22/03/2020,0.2,Other
48201411800,,,22/03/2020,0.444444444444444,White
48201411900,,,22/03/2020,1,White
48201412000,,,22/03/2020,1,White
48201412200,,,22/03/2020,0.571428571428571,White
48201412300,,,22/03/2020,1,White
48201412400,,,22/03/2020,1,White
48201412500,,,22/03/2020,1,White
48201412600,,,22/03/2020,1,White
48201412700,,,22/03/2020,1,White
48201412800,,,22/03/2020,1,White
48201412900,,,22/03/2020,0.8,Other
48201413000,,,22/03/2020,0.8,White
48201413100,,,22/03/2020,0.666666666666667,White
48201413201,,,22/03/2020,0.571428571428571,White
48201413300,,,22/03/2020,0.363636363636364,White
48201420100,,,22/03/2020,0.125,Other
48201420300,,,22/03/2020,0.8,White
48201420400,,,22/03/2020,0.4,White
48201420500,,,22/03/2020,0.2,Latinx
48201420600,,,22/03/2020,0.8,White
48201420700,,,22/03/2020,1,White
48201420800,,,22/03/2020,1,White
48201420900,,,22/03/2020,0.8,White
48201421000,,,22/03/2020,1,White
48201421101,,,22/03/2020,0.133333333333333,Latinx
48201421102,,,22/03/2020,0.25,Latinx
48201421201,,,22/03/2020,0.235294117647059,Latinx
48201421202,,,22/03/2020,0.285714285714286,Latinx
48201421300,,,22/03/2020,0.137931034482759,Other
48201421401,,,22/03/2020,0.666666666666667,Latinx
48201421402,,,22/03/2020,0.363636363636364,Latinx
48201421403,,,22/03/2020,0.444444444444444,Latinx
48201421600,,,22/03/2020,0.125,Latinx
48201421700,,,22/03/2020,0.666666666666667,Other
48201422000,,,22/03/2020,0.8,White
48201422200,,,22/03/2020,0.0412371134020619,Black
48201422301,,,22/03/2020,0.0784313725490196,Other
48201422302,,,22/03/2020,0.571428571428571,Other
48201422401,,,22/03/2020,0.121212121212121,Other
48201422402,,,22/03/2020,0.333333333333333,Latinx
48201422600,,,22/03/2020,0.307692307692308,Latinx
48201422701,,,22/03/2020,0.285714285714286,Latinx
48201422702,,,22/03/2020,0.8,Latinx
48201422800,,,22/03/2020,0.222222222222222,Latinx
48201422900,,,22/03/2020,0.148148148148148,Latinx
48201423000,,,22/03/2020,0.133333333333333,Latinx
48201423201,,,22/03/2020,0.666666666666667,Other
48201423301,,,22/03/2020,0.137931034482759,Other
48201423302,,,22/03/2020,0.0754716981132076,Other
48201423401,,,22/03/2020,0.0851063829787234,Other
48201423402,,,22/03/2020,0.102564102564103,Black
48201423500,,,22/03/2020,0.8,Other
48201423600,,,22/03/2020,0.181818181818182,Other
48201430100,,,22/03/2020,0.114285714285714,White
48201430200,,,22/03/2020,0.571428571428571,White
48201430300,,,22/03/2020,1,White
48201430400,,,22/03/2020,1,White
48201430500,,,22/03/2020,0.8,White
48201430600,,,22/03/2020,1,White
48201430700,,,22/03/2020,0.666666666666667,White
48201431000,,,22/03/2020,0.444444444444444,White
48201431102,,,22/03/2020,0.307692307692308,Other
48201431302,,,22/03/2020,0.2,White
48201431401,,,22/03/2020,0.666666666666667,White
48201431501,,,22/03/2020,0.444444444444444,White
