month_of_payment,county_geoid_coalesced,county_monthly_spending,pct_county_all_spending_monthly,national_monthly_spending,national_all_spending,pct_national_all_spending_monthly,county_total_dataset_spending,county_total_unique_assisted_addresses
12/01/2021,48395,134380.9,22.410223209197845,1391664330.382005,20642637756.227936,6.741698162882001,824251.37,140
12/01/2021,48397,603057.73,13.125224361631155,1391664330.382005,20642637756.227936,6.741698162882001,5050829.06,486
12/01/2021,48401,164853.72,16.873010691597585,1391664330.382005,20642637756.227936,6.741698162882001,1185800.48,254
12/01/2021,48407,156113.28,18.710843833416703,1391664330.382005,20642637756.227936,6.741698162882001,1051500.3,163
12/01/2021,48409,646934.4,17.715243557941214,1391664330.382005,20642637756.227936,6.741698162882001,3951375.47,627
12/01/2021,48415,61491.12,14.230680051423917,1391664330.382005,20642637756.227936,6.741698162882001,626728.12,136
12/01/2021,48419,117739.55,34.02025677966151,1391664330.382005,20642637756.227936,6.741698162882001,548349.23,121
12/01/2021,48427,84739.61,41.647196979370044,1391664330.382005,20642637756.227936,6.741698162882001,344299.6,71
12/01/2021,48437,34589.01,51.96407750756386,1391664330.382005,20642637756.227936,6.741698162882001,200013.32,55
12/01/2021,48441,855464.13,16.179484820198294,1391664330.382005,20642637756.227936,6.741698162882001,5382511.46,1005
12/01/2021,48445,51891.05,54.24518242696544,1391664330.382005,20642637756.227936,6.741698162882001,251302.32,49
12/01/2021,48449,81983.24,24.613908956995157,1391664330.382005,20642637756.227936,6.741698162882001,507454.2,127
12/01/2021,48451,600110.75,19.0654684608744,1391664330.382005,20642637756.227936,6.741698162882001,3301185.03,628
12/01/2021,48453,17564515.41,10.53679252835391,1391664330.382005,20642637756.227936,6.741698162882001,166755020.251,16510
12/01/2021,48455,150885.18,35.10491350942297,1391664330.382005,20642637756.227936,6.741698162882001,602491.18,127
12/01/2021,48457,92662.95,41.9174880562033,1391664330.382005,20642637756.227936,6.741698162882001,332829.91,67
12/01/2021,48459,207891.45,21.254017982272583,1391664330.382005,20642637756.227936,6.741698162882001,1136100.29,219
12/01/2021,48463,139649.41,30.215561735629876,1391664330.382005,20642637756.227936,6.741698162882001,648133.11,130
12/01/2021,48465,107933.55,27.74447248189985,1391664330.382005,20642637756.227936,6.741698162882001,628498.18,114
12/01/2021,48467,222466.61,25.561878400520165,1391664330.382005,20642637756.227936,6.741698162882001,1088744.1,237
12/01/2021,48469,1025333.14,17.044245169364807,1391664330.382005,20642637756.227936,6.741698162882001,6178933.36,899
12/01/2021,48471,521182.12,13.54721871179008,1391664330.382005,20642637756.227936,6.741698162882001,3983232.41,695
12/01/2021,48473,644743.96,22.603388869231907,1391664330.382005,20642637756.227936,6.741698162882001,3103060.81,510
12/01/2021,48477,114180.04,10.55581417609662,1391664330.382005,20642637756.227936,6.741698162882001,1236607.33,213
12/01/2021,48479,893494.01,8.734161945198942,1391664330.382005,20642637756.227936,6.741698162882001,10293315.21,1762
12/01/2021,48481,340136.16,17.114195124716865,1391664330.382005,20642637756.227936,6.741698162882001,2203131.98,425
12/01/2021,48485,1171465.93,14.913117007885926,1391664330.382005,20642637756.227936,6.741698162882001,7916705.71,1373
12/01/2021,48487,163211.45,23.58895925109615,1391664330.382005,20642637756.227936,6.741698162882001,829238.43,155
12/01/2021,48489,34867.26,44.63116109147189,1391664330.382005,20642637756.227936,6.741698162882001,239026.61,59
12/01/2021,48491,5168331.35,13.922885353812733,1391664330.382005,20642637756.227936,6.741698162882001,37128427.66,3398
12/01/2021,48493,119474.78,15.211707119420531,1391664330.382005,20642637756.227936,6.741698162882001,977325.32,132
12/01/2021,48497,236120.26,17.35963863171438,1391664330.382005,20642637756.227936,6.741698162882001,1570121.07,230
12/01/2021,48499,124757.2,21.801453121481224,1391664330.382005,20642637756.227936,6.741698162882001,715243,141
12/01/2021,48503,33385.49,29.222849911247344,1391664330.382005,20642637756.227936,6.741698162882001,266640.47,48
12/01/2021,49003,50007.66,4.0862486396408455,1391664330.382005,20642637756.227936,6.741698162882001,1350114.61,207
12/01/2021,49005,213765.11,4.225957912311797,1391664330.382005,20642637756.227936,6.741698162882001,5058382.37,929
12/01/2021,49007,39338.25,4.481455041669817,1391664330.382005,20642637756.227936,6.741698162882001,994551.37,292
12/01/2021,49011,1214792.32,3.5719845604984064,1391664330.382005,20642637756.227936,6.741698162882001,34008890.56,3812
12/01/2021,49013,138368.81,4.333692643192643,1391664330.382005,20642637756.227936,6.741698162882001,3291731.38,841
12/01/2021,49021,243111.59,6.905864425919822,1391664330.382005,20642637756.227936,6.741698162882001,3587857.43,678
12/01/2021,49035,7406655.96,4.284058324699201,1391664330.382005,20642637756.227936,6.741698162882001,172888775.05,16023
12/01/2021,49039,63000.62,5.5104240715905854,1391664330.382005,20642637756.227936,6.741698162882001,1257037.34,368
12/01/2021,49041,132068.6,6.9705976945798165,1391664330.382005,20642637756.227936,6.741698162882001,1946781.57,1076
12/01/2021,49043,114650.77,4.823822540699988,1391664330.382005,20642637756.227936,6.741698162882001,2660367.09,170
12/01/2021,49045,223360.88,5.5111219806641705,1391664330.382005,20642637756.227936,6.741698162882001,4095514.59,519
12/01/2021,49047,354607.72,5.149412490601601,1391664330.382005,20642637756.227936,6.741698162882001,6886372.39,1480
12/01/2021,49049,1035462.25,2.9039149316142643,1391664330.382005,20642637756.227936,6.741698162882001,35657458.1,4408
12/01/2021,49053,616077.01,4.768674168517156,1391664330.382005,20642637756.227936,6.741698162882001,12919251.52,1437
12/01/2021,49057,895814.66,2.852318484962879,1391664330.382005,20642637756.227936,6.741698162882001,31434879.53,3642
12/01/2021,50001,404860.94,5.405233598137364,1391664330.382005,20642637756.227936,6.741698162882001,7502170.46,1354
12/01/2021,50003,677476.67,4.264441140488556,1391664330.382005,20642637756.227936,6.741698162882001,15893448.05,3110
12/01/2021,50005,429634.28,4.953733548877957,1391664330.382005,20642637756.227936,6.741698162882001,8676720.82,2570
12/01/2021,50007,3049741.94,4.664244592781859,1391664330.382005,20642637756.227936,6.741698162882001,65385549.13521519,7971
12/01/2021,50009,45395.03,4.847674672004221,1391664330.382005,20642637756.227936,6.741698162882001,956102.97,385
12/01/2021,50011,938446.34,5.1246698496594245,1391664330.382005,20642637756.227936,6.741698162882001,18312327.77,2707
12/01/2021,50013,103902.59,5.924399533027548,1391664330.382005,20642637756.227936,6.741698162882001,1781412.95,317
12/01/2021,50015,268449.08,4.705661981631957,1391664330.382005,20642637756.227936,6.741698162882001,5719704.1,997
12/01/2021,50017,242039.53,4.698010588382228,1391664330.382005,20642637756.227936,6.741698162882001,5156207.95,1151
12/01/2021,50019,364130.72,4.904145009968042,1391664330.382005,20642637756.227936,6.741698162882001,7438527.26,2331
12/01/2021,50021,1155643.15,4.254675678242509,1391664330.382005,20642637756.227936,6.741698162882001,27162323.301337,3905
12/01/2021,50023,791773.05,5.01346624687781,1391664330.382005,20642637756.227936,6.741698162882001,15792926.71,2894
12/01/2021,50025,774785.77,4.432752380618689,1391664330.382005,20642637756.227936,6.741698162882001,17484264.19,3397
12/01/2021,50027,791084.9,4.793236834886841,1391664330.382005,20642637756.227936,6.741698162882001,16525669.7,3500
12/01/2021,51003,554310.99,5.312379896401005,1391664330.382005,20642637756.227936,6.741698162882001,10541723.76,952
12/01/2021,51013,1722723.42,4.137494134001353,1391664330.382005,20642637756.227936,6.741698162882001,41862127.1,1735
12/01/2021,51015,90483.68,4.14336847441255,1391664330.382005,20642637756.227936,6.741698162882001,2267777.98,274
12/01/2021,51019,47099.89,3.805880967667616,1391664330.382005,20642637756.227936,6.741698162882001,1477216.17,253
12/01/2021,51031,168982.85,6.903666236792885,1391664330.382005,20642637756.227936,6.741698162882001,2500284.74,400
12/01/2021,51033,73872.9,13.076435393545424,1391664330.382005,20642637756.227936,6.741698162882001,1269427.65,125
12/01/2021,51041,1219101.05,4.917379906542249,1391664330.382005,20642637756.227936,6.741698162882001,24931572.79,3009
12/01/2021,51047,149133.06,6.86032368563049,1391664330.382005,20642637756.227936,6.741698162882001,2360918.67,226
12/01/2021,51053,186934.34,6.71818630072395,1391664330.382005,20642637756.227936,6.741698162882001,2883938.69,302
12/01/2021,51057,49139.46,7.365603464947451,1391664330.382005,20642637756.227936,6.741698162882001,901259.41,119
12/01/2021,51061,83251.57,5.102056237584618,1391664330.382005,20642637756.227936,6.741698162882001,1963422.93,150
12/01/2021,51069,132657.95,5.73050727095156,1391664330.382005,20642637756.227936,6.741698162882001,2367294.93,272
12/01/2021,51073,133735.31,6.179570171655664,1391664330.382005,20642637756.227936,6.741698162882001,2239943.77,227
12/01/2021,51081,76455,10.507616341701114,1391664330.382005,20642637756.227936,6.741698162882001,1321802.92,156
12/01/2021,51085,252064.55,5.822925876695188,1391664330.382005,20642637756.227936,6.741698162882001,4464850.94,407
12/01/2021,51087,3734066.81,5.639641990049289,1391664330.382005,20642637756.227936,6.741698162882001,66358135.169,6051
12/01/2021,51089,100433.1,5.811084360002732,1391664330.382005,20642637756.227936,6.741698162882001,1822467.22,370
12/01/2021,51093,216157.56,5.335448224621904,1391664330.382005,20642637756.227936,6.741698162882001,4166085.19,293
12/01/2021,51095,340960.94,5.761729361401561,1391664330.382005,20642637756.227936,6.741698162882001,6023183.6,604
12/01/2021,51099,113635.39,8.89835382702762,1391664330.382005,20642637756.227936,6.741698162882001,1493827.11,171
12/01/2021,51107,964460.21,4.554589113372313,1391664330.382005,20642637756.227936,6.741698162882001,21503644.2397,1280
12/01/2021,51109,66488.46,9.234932883720072,1391664330.382005,20642637756.227936,6.741698162882001,1194963.31,132
12/01/2021,51117,104315.4,9.45414565257517,1391664330.382005,20642637756.227936,6.741698162882001,1181087.22,179
12/01/2021,51121,159765.01,4.659546405398671,1391664330.382005,20642637756.227936,6.741698162882001,3492334.54,535
12/01/2021,51135,59856.5,9.383582066621997,1391664330.382005,20642637756.227936,6.741698162882001,921793.55,155
12/01/2021,51137,64818.97,13.469356042338587,1391664330.382005,20642637756.227936,6.741698162882001,963377.97,112
12/01/2021,51147,182557.25,12.62999619053486,1391664330.382005,20642637756.227936,6.741698162882001,1595682.42,269
12/01/2021,51149,301792.51,5.019557591526224,1391664330.382005,20642637756.227936,6.741698162882001,6138356.75,486
12/01/2021,51153,2371072.72,5.098590460634829,1391664330.382005,20642637756.227936,6.741698162882001,46729458.72,2612
12/01/2021,51155,89175.35,10.200600498729909,1391664330.382005,20642637756.227936,6.741698162882001,1085026.75,203
12/01/2021,51161,241043.44,5.598233307878968,1391664330.382005,20642637756.227936,6.741698162882001,4393612.23,551
12/01/2021,51165,68111.9,5.798774976338788,1391664330.382005,20642637756.227936,6.741698162882001,1508501.64,205
12/01/2021,51171,132192.97,10.365969306959599,1391664330.382005,20642637756.227936,6.741698162882001,1557933.03,186
12/01/2021,51173,34296.17,11.62251757407378,1391664330.382005,20642637756.227936,6.741698162882001,534611.17,133
12/01/2021,51177,707289.24,6.089845198265899,1391664330.382005,20642637756.227936,6.741698162882001,11815867.71,798
12/01/2021,51179,602017.82,5.453214777769533,1391664330.382005,20642637756.227936,6.741698162882001,11184197.16,798
12/01/2021,51187,124108.7,9.68124319167105,1391664330.382005,20642637756.227936,6.741698162882001,1667354.83,153
12/01/2021,51191,64248,6.247696910538773,1391664330.382005,20642637756.227936,6.741698162882001,1148698.44,204
12/01/2021,51199,182716.3,4.270616806676371,1391664330.382005,20642637756.227936,6.741698162882001,4387409.14,352
12/01/2021,51510,3228935.41,5.531565647761201,1391664330.382005,20642637756.227936,6.741698162882001,58583484.1378,1897
12/01/2021,51520,80601.27,7.248514916457731,1391664330.382005,20642637756.227936,6.741698162882001,1293425.27,219
12/01/2021,51540,258462.19,6.704347133595922,1391664330.382005,20642637756.227936,6.741698162882001,3965696.8,492
12/01/2021,51550,1718605.71,5.222176931296561,1391664330.382005,20642637756.227936,6.741698162882001,32969692.11,2948
12/01/2021,51570,189395.5,4.7820940007041255,1391664330.382005,20642637756.227936,6.741698162882001,4044264.96,322
12/01/2021,51590,92807.45,5.002707228408197,1391664330.382005,20642637756.227936,6.741698162882001,1892253.95,430
12/01/2021,51595,152683.68,9.032240149622064,1391664330.382005,20642637756.227936,6.741698162882001,1848826.38,262
12/01/2021,51620,95098.95,5.347626014149671,1391664330.382005,20642637756.227936,6.741698162882001,1971796.32,272
12/01/2021,51630,495929.52,5.999750305473912,1391664330.382005,20642637756.227936,6.741698162882001,8450446.869,586
12/01/2021,51650,2387060.11,5.521168305434789,1391664330.382005,20642637756.227936,6.741698162882001,43358843.51,3842
12/01/2021,51660,180118.3,9.158211943423762,1391664330.382005,20642637756.227936,6.741698162882001,2063351.6,315
12/01/2021,51670,484701.01,6.771633832237085,1391664330.382005,20642637756.227936,6.741698162882001,7248308.51,867
12/01/2021,51680,471145.37,5.87164462698304,1391664330.382005,20642637756.227936,6.741698162882001,8088933.9,1081
12/01/2021,51683,122978.6,3.8578164209332813,1391664330.382005,20642637756.227936,6.741698162882001,3464621.28,203
12/01/2021,51690,139988.72,8.630851026338966,1391664330.382005,20642637756.227936,6.741698162882001,1705037.46,287
12/01/2021,51700,4201799.57,6.0830483156823405,1391664330.382005,20642637756.227936,6.741698162882001,69252688.209,6162
12/01/2021,51710,4211258.43,6.151420558334325,1391664330.382005,20642637756.227936,6.741698162882001,68648021.215,6522
12/01/2021,51730,1412691.93,5.4232470624902005,1391664330.382005,20642637756.227936,6.741698162882001,26152780.13,1978
12/01/2021,51740,2415153.92,5.775381337248322,1391664330.382005,20642637756.227936,6.741698162882001,42063597.42,3684
12/01/2021,51750,41403.28,3.870948608888478,1391664330.382005,20642637756.227936,6.741698162882001,1226319.94,207
12/01/2021,51760,5691048.32,5.751159312797293,1391664330.382005,20642637756.227936,6.741698162882001,99254151.592,9383
12/01/2021,51770,1029700.72,6.960686286981907,1391664330.382005,20642637756.227936,6.741698162882001,14906337.47,2142
12/01/2021,51775,113098.56,5.300670662888941,1391664330.382005,20642637756.227936,6.741698162882001,2179479.27,235
12/01/2021,51790,103306.94,6.189883447591225,1391664330.382005,20642637756.227936,6.741698162882001,1762007.24,224
12/01/2021,51800,1025676.78,6.04930201455878,1391664330.382005,20642637756.227936,6.741698162882001,17120357.78,1503
12/01/2021,51810,2683973.43,4.5308097212967775,1391664330.382005,20642637756.227936,6.741698162882001,59514068.64,5616
12/01/2021,51820,97977.74,4.072675634280656,1391664330.382005,20642637756.227936,6.741698162882001,2457303.84,306
12/01/2021,51830,131541.53,4.684361985935262,1391664330.382005,20642637756.227936,6.741698162882001,2851983.219,272
12/01/2021,51840,193358.15,6.617657089729587,1391664330.382005,20642637756.227936,6.741698162882001,2960369.91,376
12/01/2021,53005,2336121.52,18.51274111325529,1391664330.382005,20642637756.227936,6.741698162882001,13224142.9,1815
12/01/2021,53011,4054472.15,7.616028303945551,1391664330.382005,20642637756.227936,6.741698162882001,53303855.82,5181
12/01/2021,53015,1342228.63,46.23523712673041,1391664330.382005,20642637756.227936,6.741698162882001,2904360.81,416
12/01/2021,53021,124504.55,5.223988927495063,1391664330.382005,20642637756.227936,6.741698162882001,3060894.6,497
12/01/2021,53027,2800573.65,66.10551519541595,1391664330.382005,20642637756.227936,6.741698162882001,4238320.42,774
12/01/2021,53035,1602422.63,6.153423917455955,1391664330.382005,20642637756.227936,6.741698162882001,26041154.51,2486
12/01/2021,53053,8653239.86,6.914547524430302,1391664330.382005,20642637756.227936,6.741698162882001,125219576.35,23359
12/01/2021,53061,4146703.03,3.914743673237923,1391664330.382005,20642637756.227936,6.741698162882001,106063327.02,8963
12/01/2021,53067,726568.32,1.9544900213942573,1391664330.382005,20642637756.227936,6.741698162882001,37206823.54,3092
12/01/2021,53073,1204192.17,7.484408025176803,1391664330.382005,20642637756.227936,6.741698162882001,16185217.81,1917
12/01/2021,54003,741360.68,4.180278089361625,1391664330.382005,20642637756.227936,6.741698162882001,17754404.93,2956
12/01/2021,54011,739669.77,4.092796054045603,1391664330.382005,20642637756.227936,6.741698162882001,18099932.23,4129
12/01/2021,54019,78358.54,3.5385715687312005,1391664330.382005,20642637756.227936,6.741698162882001,2244266.12,1126
12/01/2021,54025,89094.53,3.7780609702323784,1391664330.382005,20642637756.227936,6.741698162882001,2380827.84,636
12/01/2021,54029,58500.11,3.3258478020658773,1391664330.382005,20642637756.227936,6.741698162882001,1815315.1,394
12/01/2021,54033,401369.35,4.94590917394429,1391664330.382005,20642637756.227936,6.741698162882001,8145222.44,1775
12/01/2021,54035,46041.9,4.357301299644924,1391664330.382005,20642637756.227936,6.741698162882001,1175679.12,323
12/01/2021,54037,250717.87,4.872369005269744,1391664330.382005,20642637756.227936,6.741698162882001,5199301.76,836
12/01/2021,54039,1356296.54,4.718729383763324,1391664330.382005,20642637756.227936,6.741698162882001,28764136.71,6820
12/01/2021,54041,57067.32,4.470938490848647,1391664330.382005,20642637756.227936,6.741698162882001,1327949.3,289
12/01/2021,54045,37221.62,2.4388136349826235,1391664330.382005,20642637756.227936,6.741698162882001,1556182.91,1059
12/01/2021,54047,24759.01,6.489996447397458,1391664330.382005,20642637756.227936,6.741698162882001,409298.83,228
12/01/2021,54049,276950.13,4.411632677424987,1391664330.382005,20642637756.227936,6.741698162882001,6349796.73,1422
12/01/2021,54051,58305.37,3.2213278940374215,1391664330.382005,20642637756.227936,6.741698162882001,1818841.69,363
12/01/2021,54053,23919.5,2.8688190439451096,1391664330.382005,20642637756.227936,6.741698162882001,918554.9,335
12/01/2021,54055,391481.3,4.688596105257421,1391664330.382005,20642637756.227936,6.741698162882001,8402099.14,2133
12/01/2021,54057,55968.84,4.586965292245861,1391664330.382005,20642637756.227936,6.741698162882001,1279618.85,379
12/01/2021,54059,32258.11,3.0042575785673358,1391664330.382005,20642637756.227936,6.741698162882001,1167756.41,510
12/01/2021,54061,578627.25,3.878295868495243,1391664330.382005,20642637756.227936,6.741698162882001,14934103.19,3390
12/01/2021,54067,36570,6.6726276933755155,1391664330.382005,20642637756.227936,6.741698162882001,658597.62,198
12/01/2021,54069,246817.53,5.1009606086186015,1391664330.382005,20642637756.227936,6.741698162882001,4857561.71,1065
12/01/2021,54077,34343.3,3.505566977098313,1391664330.382005,20642637756.227936,6.741698162882001,1036016.42,275
12/01/2021,54079,220571.74,4.688349669659728,1391664330.382005,20642637756.227936,6.741698162882001,4765302.67,1220
12/01/2021,54081,231067.74,3.2489251502246423,1391664330.382005,20642637756.227936,6.741698162882001,7141573.44,2235
12/01/2021,54083,35594.6,2.1965882352534605,1391664330.382005,20642637756.227936,6.741698162882001,1753330.26,570
12/01/2021,54091,72248.13,7.894235399255581,1391664330.382005,20642637756.227936,6.741698162882001,983295.57,212
12/01/2021,54097,48819.16,2.282383751384683,1391664330.382005,20642637756.227936,6.741698162882001,2190592.15,520
12/01/2021,54099,85533.23,3.113261399436955,1391664330.382005,20642637756.227936,6.741698162882001,2757403.5,803
12/01/2021,54107,369271.8,4.547458090886797,1391664330.382005,20642637756.227936,6.741698162882001,8152342.29,1876
12/01/2021,54109,16703.93,4.4105989058109545,1391664330.382005,20642637756.227936,6.741698162882001,446828.12,384
12/01/2021,55005,73623,4.862903609011216,1391664330.382005,20642637756.227936,6.741698162882001,1601624.02,350
12/01/2021,55009,972875.3,4.355321746919361,1391664330.382005,20642637756.227936,6.741698162882001,22346392.16,3609
12/01/2021,55011,46260,7.394938639273742,1391664330.382005,20642637756.227936,6.741698162882001,813002,204
12/01/2021,55013,32617,100,1391664330.382005,20642637756.227936,6.741698162882001,335548,100
12/01/2021,55015,82090,9.50881728800052,1391664330.382005,20642637756.227936,6.741698162882001,1057245,207
12/01/2021,55017,59448,2.853399515357906,1391664330.382005,20642637756.227936,6.741698162882001,2134495.62,420
12/01/2021,55019,43295,4.999757489531632,1391664330.382005,20642637756.227936,6.741698162882001,1007040,233
12/01/2021,55021,155741,5.259301058438517,1391664330.382005,20642637756.227936,6.741698162882001,2988557,594
12/01/2021,55023,24880,2.004468159329438,1391664330.382005,20642637756.227936,6.741698162882001,1313649.23,268
12/01/2021,55025,4040666.55,5.067025532001232,1391664330.382005,20642637756.227936,6.741698162882001,79761214.75,9113
12/01/2021,55027,210386,4.659561767757285,1391664330.382005,20642637756.227936,6.741698162882001,4535245.64,817
12/01/2021,55031,158862,5.411044850545866,1391664330.382005,20642637756.227936,6.741698162882001,2948491,546
12/01/2021,55033,118730,5.45647483811175,1391664330.382005,20642637756.227936,6.741698162882001,2222050.99,489
12/01/2021,55035,466564,4.826498956920959,1391664330.382005,20642637756.227936,6.741698162882001,9666717.1,1680
12/01/2021,55039,324753,4.061961888830477,1391664330.382005,20642637756.227936,6.741698162882001,8050914,1481
12/01/2021,55043,112625,4.275525678871764,1391664330.382005,20642637756.227936,6.741698162882001,2638195.01,621
12/01/2021,55045,112134,5.02588599762721,1391664330.382005,20642637756.227936,6.741698162882001,2243729,453
12/01/2021,55047,44525,9.794173868858156,1391664330.382005,20642637756.227936,6.741698162882001,710577.99,160
12/01/2021,55049,44655.5,3.6957861226874695,1391664330.382005,20642637756.227936,6.741698162882001,1258859.5,293
12/01/2021,55053,96780,5.5642115067296025,1391664330.382005,20642637756.227936,6.741698162882001,1746799,418
12/01/2021,55055,144723,4.933564279716933,1391664330.382005,20642637756.227936,6.741698162882001,2933437,533
12/01/2021,55057,170761,5.396992354305606,1391664330.382005,20642637756.227936,6.741698162882001,3168878,719
12/01/2021,55059,790664,4.330256801281771,1391664330.382005,20642637756.227936,6.741698162882001,18259055.67,2674
12/01/2021,55063,619034.64,3.231496811014257,1391664330.382005,20642637756.227936,6.741698162882001,19156281.94,2869
12/01/2021,55067,63073,7.306407369308757,1391664330.382005,20642637756.227936,6.741698162882001,954305.75,293
12/01/2021,55069,65427,6.818231555384649,1391664330.382005,20642637756.227936,6.741698162882001,1007473,281
12/01/2021,55071,149005,4.310768545155265,1391664330.382005,20642637756.227936,6.741698162882001,3456576.21,775
12/01/2021,55073,234668,5.619614001763463,1391664330.382005,20642637756.227936,6.741698162882001,4200316,855
12/01/2021,55075,138733,6.2959518989329375,1391664330.382005,20642637756.227936,6.741698162882001,2238093,366
12/01/2021,55081,132531,2.759816563563526,1391664330.382005,20642637756.227936,6.741698162882001,4819235.99,737
12/01/2021,55083,56490,4.759525580870229,1391664330.382005,20642637756.227936,6.741698162882001,1231452,247
12/01/2021,55085,71266,5.595186315166342,1391664330.382005,20642637756.227936,6.741698162882001,1341408,236
12/01/2021,55087,432493,5.2293925968599,1391664330.382005,20642637756.227936,6.741698162882001,8270425.14,1462
12/01/2021,55089,175456.96,5.929673983606495,1391664330.382005,20642637756.227936,6.741698162882001,3009415.7,474
12/01/2021,55093,56278,4.444322794201764,1391664330.382005,20642637756.227936,6.741698162882001,1422132.66,293
12/01/2021,55097,240342,5.067107742981981,1391664330.382005,20642637756.227936,6.741698162882001,4743179.19,891
12/01/2021,55101,2105544.39,5.665661581104551,1391664330.382005,20642637756.227936,6.741698162882001,37163257.28,5035
12/01/2021,55103,51092,6.6304938869213474,1391664330.382005,20642637756.227936,6.741698162882001,931915.26,177
12/01/2021,55105,1328601,4.17060176270467,1391664330.382005,20642637756.227936,6.741698162882001,31856338.14,4305
12/01/2021,55109,142836,3.1894355362729185,1391664330.382005,20642637756.227936,6.741698162882001,4555897,621
12/01/2021,55111,243600.53,4.1325284958679775,1391664330.382005,20642637756.227936,6.741698162882001,5929139.02,1063
12/01/2021,55115,93099,5.94367177300165,1391664330.382005,20642637756.227936,6.741698162882001,1679686,299
12/01/2021,55117,312766,4.9078855755114175,1391664330.382005,20642637756.227936,6.741698162882001,6372723.96,1287
12/01/2021,55121,173922,7.3807327178037685,1391664330.382005,20642637756.227936,6.741698162882001,2406219.71,546
12/01/2021,55123,62842,4.04101263216099,1391664330.382005,20642637756.227936,6.741698162882001,1626707.26,311
12/01/2021,55127,291466,5.248739139105432,1391664330.382005,20642637756.227936,6.741698162882001,5553066.98,847
12/01/2021,55131,160323,3.589394622759401,1391664330.382005,20642637756.227936,6.741698162882001,4493865.92,628
12/01/2021,55135,132122,8.54831289092274,1391664330.382005,20642637756.227936,6.741698162882001,1640051.53,343
12/01/2021,55139,677111.65,4.866443136210134,1391664330.382005,20642637756.227936,6.741698162882001,13915742.16,2469
12/01/2021,55141,234825,6.005259924885982,1391664330.382005,20642637756.227936,6.741698162882001,3922868.78,1007
01/01/2022,01001,131329.78,3.567582967373629,1209292172.6716359,20642637756.227936,5.8582250337982575,3713891.43,642
01/01/2022,01009,54878.7,9.058884108541603,1209292172.6716359,20642637756.227936,5.8582250337982575,950442.52,292
01/01/2022,01013,62993.91,4.787158832752311,1209292172.6716359,20642637756.227936,5.8582250337982575,1357889.7,388
01/01/2022,01015,238491.84,4.131125802655407,1209292172.6716359,20642637756.227936,5.8582250337982575,5813316.28,1123
01/01/2022,01017,156547.81,4.21242737221558,1209292172.6716359,20642637756.227936,5.8582250337982575,3752208.4,802
01/01/2022,01021,80733.17,4.582451864675049,1209292172.6716359,20642637756.227936,5.8582250337982575,1900160.65,619
01/01/2022,01031,72783.63,3.225324073732283,1209292172.6716359,20642637756.227936,5.8582250337982575,2404162.85,529
01/01/2022,01033,57952.2,2.7232627560127534,1209292172.6716359,20642637756.227936,5.8582250337982575,2202006.67,505
01/01/2022,01035,55561.32,9.160513308940171,1209292172.6716359,20642637756.227936,5.8582250337982575,730274.77,194
01/01/2022,01039,91784.36,7.619332331311717,1209292172.6716359,20642637756.227936,5.8582250337982575,1291050.52,406
01/01/2022,01043,105255.81,7.607590471627517,1209292172.6716359,20642637756.227936,5.8582250337982575,1475782.75,639
01/01/2022,01045,197183.87,4.2492668138316185,1209292172.6716359,20642637756.227936,5.8582250337982575,4655743.78,1078
01/01/2022,01047,258733.38,3.6317958230022866,1209292172.6716359,20642637756.227936,5.8582250337982575,7156567.63,1592
01/01/2022,01051,340198.13,5.756339922038661,1209292172.6716359,20642637756.227936,5.8582250337982575,6086519.34,906
01/01/2022,01053,90566.34,4.604973390216976,1209292172.6716359,20642637756.227936,5.8582250337982575,2026921.55,419
01/01/2022,01055,188235.81,3.549682697994503,1209292172.6716359,20642637756.227936,5.8582250337982575,5329454.76,1168
01/01/2022,01063,53536.64,7.1927410826211515,1209292172.6716359,20642637756.227936,5.8582250337982575,834529.95,486
01/01/2022,01065,73812.23,9.62069963743271,1209292172.6716359,20642637756.227936,5.8582250337982575,876080.9,339
01/01/2022,01069,385818.2,3.4229832824822495,1209292172.6716359,20642637756.227936,5.8582250337982575,11428140.5,2091
01/01/2022,01071,35310.02,4.035156789293729,1209292172.6716359,20642637756.227936,5.8582250337982575,1043402.23,473
01/01/2022,01077,129460.94,4.023436768565384,1209292172.6716359,20642637756.227936,5.8582250337982575,3237697.37,889
01/01/2022,01081,426418.14,3.982519076444848,1209292172.6716359,20642637756.227936,5.8582250337982575,10760339.71,2602
01/01/2022,01083,76994.5,3.243141841430197,1209292172.6716359,20642637756.227936,5.8582250337982575,2469648.89,496
01/01/2022,01087,39206.54,3.435385706328565,1209292172.6716359,20642637756.227936,5.8582250337982575,1305522.13,300
01/01/2022,01095,149354.96,8.532575006941663,1209292172.6716359,20642637756.227936,5.8582250337982575,1828759.2,509
01/01/2022,01097,1678293.02,6.147199160670396,1209292172.6716359,20642637756.227936,5.8582250337982575,27421390.62,5483
01/01/2022,01101,2688280.71,6.693632227596001,1209292172.6716359,20642637756.227936,5.8582250337982575,41407349.7,5149
01/01/2022,01103,291846.85,4.8152320098775405,1209292172.6716359,20642637756.227936,5.8582250337982575,6102023.62,1144
01/01/2022,01109,140357.81,4.360350220990507,1209292172.6716359,20642637756.227936,5.8582250337982575,3232503.87,890
01/01/2022,01111,96963.87,17.061686903443256,1209292172.6716359,20642637756.227936,5.8582250337982575,645072.38,336
