state,type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
,County,55087,White,3,2023,32,24.3333333333333,2023-04-08
,County,55087,White,4,2023,8,7.33333333333333,2023-04-08
,County,55089,White,1,2020,7,9.66666666666667,2023-04-08
,County,55089,White,2,2020,10,7,2023-04-08
,County,55089,White,3,2020,4,8.66666666666667,2023-04-08
,County,55089,White,4,2020,0,9.66666666666667,2023-04-08
,County,55089,White,5,2020,2,8,2023-04-08
,County,55089,White,6,2020,8,10.6666666666667,2023-04-08
,County,55089,White,7,2020,6,6.66666666666667,2023-04-08
,County,55089,White,8,2020,5,10,2023-04-08
,County,55089,White,9,2020,4,10.6666666666667,2023-04-08
,County,55089,White,10,2020,5,10,2023-04-08
,County,55089,White,11,2020,3,8,2023-04-08
,County,55089,White,12,2020,6,5.66666666666667,2023-04-08
,County,55089,White,1,2021,4,9.66666666666667,2023-04-08
,County,55089,White,2,2021,2,7,2023-04-08
,County,55089,White,3,2021,6,8.66666666666667,2023-04-08
,County,55089,White,4,2021,4,9.66666666666667,2023-04-08
,County,55089,White,5,2021,8,8,2023-04-08
,County,55089,White,6,2021,6,10.6666666666667,2023-04-08
,County,55089,White,7,2021,6,6.66666666666667,2023-04-08
,County,55089,White,8,2021,10,10,2023-04-08
,County,55089,White,9,2021,11,10.6666666666667,2023-04-08
,County,55089,White,10,2021,7,10,2023-04-08
,County,55089,White,11,2021,7,8,2023-04-08
,County,55089,White,12,2021,1,5.66666666666667,2023-04-08
,County,55089,White,1,2022,6,9.66666666666667,2023-04-08
,County,55089,White,2,2022,4,7,2023-04-08
,County,55089,White,3,2022,7,8.66666666666667,2023-04-08
,County,55089,White,4,2022,4,9.66666666666667,2023-04-08
,County,55089,White,5,2022,5,8,2023-04-08
,County,55089,White,6,2022,3,10.6666666666667,2023-04-08
,County,55089,White,7,2022,7,6.66666666666667,2023-04-08
,County,55089,White,8,2022,8,10,2023-04-08
,County,55089,White,9,2022,15,10.6666666666667,2023-04-08
,County,55089,White,10,2022,6,10,2023-04-08
,County,55089,White,11,2022,4,8,2023-04-08
,County,55089,White,12,2022,4,5.66666666666667,2023-04-08
,County,55089,White,1,2023,1,9.66666666666667,2023-04-08
,County,55089,White,2,2023,10,7,2023-04-08
,County,55089,White,3,2023,5,8.66666666666667,2023-04-08
,County,55089,White,4,2023,2,2.66666666666667,2023-04-08
,County,55091,White,1,2020,2,1,2023-04-08
,County,55091,White,2,2020,1,0.666666666666667,2023-04-08
,County,55091,White,3,2020,1,0,2023-04-08
,County,55091,White,5,2020,1,0,2023-04-08
,County,55091,White,6,2020,0,1.33333333333333,2023-04-08
,County,55091,White,7,2020,0,0.333333333333333,2023-04-08
,County,55091,White,9,2020,2,2,2023-04-08
,County,55091,White,10,2020,0,0.333333333333333,2023-04-08
,County,55091,White,11,2020,0,0.333333333333333,2023-04-08
,County,55091,White,1,2021,0,1,2023-04-08
,County,55091,White,2,2021,1,0.666666666666667,2023-04-08
,County,55091,White,3,2021,0,0,2023-04-08
,County,55091,White,5,2021,1,0,2023-04-08
,County,55091,White,6,2021,1,1.33333333333333,2023-04-08
,County,55091,White,7,2021,0,0.333333333333333,2023-04-08
,County,55091,White,9,2021,0,2,2023-04-08
,County,55091,White,10,2021,1,0.333333333333333,2023-04-08
,County,55091,White,11,2021,0,0.333333333333333,2023-04-08
,County,55091,White,1,2022,0,1,2023-04-08
,County,55091,White,2,2022,1,0.666666666666667,2023-04-08
,County,55091,White,3,2022,3,0,2023-04-08
,County,55091,White,5,2022,0,0,2023-04-08
,County,55091,White,6,2022,0,1.33333333333333,2023-04-08
,County,55091,White,7,2022,1,0.333333333333333,2023-04-08
,County,55091,White,9,2022,1,2,2023-04-08
,County,55091,White,10,2022,0,0.333333333333333,2023-04-08
,County,55091,White,11,2022,1,0.333333333333333,2023-04-08
,County,55091,White,1,2023,3,1,2023-04-08
,County,55091,White,2,2023,2,0.666666666666667,2023-04-08
,County,55091,White,3,2023,0,0,2023-04-08
,County,55093,White,1,2020,8,5,2023-04-08
,County,55093,White,2,2020,6,3.66666666666667,2023-04-08
,County,55093,White,3,2020,1,4,2023-04-08
,County,55093,White,4,2020,0,3.33333333333333,2023-04-08
,County,55093,White,5,2020,3,5.66666666666667,2023-04-08
,County,55093,White,6,2020,3,7,2023-04-08
,County,55093,White,7,2020,5,4.33333333333333,2023-04-08
,County,55093,White,8,2020,10,7.66666666666667,2023-04-08
,County,55093,White,9,2020,4,7,2023-04-08
,County,55093,White,10,2020,3,8.66666666666667,2023-04-08
,County,55093,White,11,2020,1,5.66666666666667,2023-04-08
,County,55093,White,12,2020,4,3.33333333333333,2023-04-08
,County,55093,White,1,2021,2,5,2023-04-08
,County,55093,White,2,2021,3,3.66666666666667,2023-04-08
,County,55093,White,3,2021,0,4,2023-04-08
,County,55093,White,4,2021,5,3.33333333333333,2023-04-08
,County,55093,White,5,2021,6,5.66666666666667,2023-04-08
,County,55093,White,6,2021,7,7,2023-04-08
,County,55093,White,7,2021,2,4.33333333333333,2023-04-08
,County,55093,White,8,2021,7,7.66666666666667,2023-04-08
,County,55093,White,9,2021,3,7,2023-04-08
,County,55093,White,10,2021,2,8.66666666666667,2023-04-08
,County,55093,White,11,2021,6,5.66666666666667,2023-04-08
,County,55093,White,12,2021,5,3.33333333333333,2023-04-08
,County,55093,White,1,2022,7,5,2023-04-08
,County,55093,White,2,2022,2,3.66666666666667,2023-04-08
,County,55093,White,3,2022,2,4,2023-04-08
,County,55093,White,4,2022,3,3.33333333333333,2023-04-08
,County,55093,White,5,2022,4,5.66666666666667,2023-04-08
,County,55093,White,6,2022,2,7,2023-04-08
,County,55093,White,7,2022,4,4.33333333333333,2023-04-08
,County,55093,White,8,2022,2,7.66666666666667,2023-04-08
,County,55093,White,9,2022,9,7,2023-04-08
,County,55093,White,10,2022,3,8.66666666666667,2023-04-08
,County,55093,White,11,2022,5,5.66666666666667,2023-04-08
,County,55093,White,12,2022,2,3.33333333333333,2023-04-08
,County,55093,White,1,2023,2,5,2023-04-08
,County,55093,White,2,2023,4,3.66666666666667,2023-04-08
,County,55093,White,3,2023,4,4,2023-04-08
,County,55093,White,4,2023,0,1.33333333333333,2023-04-08
,County,55095,White,1,2020,4,6.33333333333333,2023-04-08
,County,55095,White,2,2020,7,8,2023-04-08
,County,55095,White,3,2020,2,5,2023-04-08
,County,55095,White,4,2020,1,8.33333333333333,2023-04-08
,County,55095,White,5,2020,2,11,2023-04-08
,County,55095,White,6,2020,9,13,2023-04-08
,County,55095,White,7,2020,7,9,2023-04-08
,County,55095,White,8,2020,8,6,2023-04-08
,County,55095,White,9,2020,12,10,2023-04-08
,County,55095,White,10,2020,2,9.33333333333333,2023-04-08
,County,55095,White,11,2020,4,7,2023-04-08
,County,55095,White,12,2020,2,7,2023-04-08
,County,55095,White,1,2021,5,6.33333333333333,2023-04-08
,County,55095,White,2,2021,4,8,2023-04-08
,County,55095,White,3,2021,2,5,2023-04-08
,County,55095,White,4,2021,0,8.33333333333333,2023-04-08
,County,55095,White,5,2021,2,11,2023-04-08
,County,55095,White,6,2021,7,13,2023-04-08
,County,55095,White,7,2021,3,9,2023-04-08
,County,55095,White,8,2021,11,6,2023-04-08
,County,55095,White,9,2021,9,10,2023-04-08
,County,55095,White,10,2021,6,9.33333333333333,2023-04-08
,County,55095,White,11,2021,7,7,2023-04-08
,County,55095,White,12,2021,2,7,2023-04-08
,County,55095,White,1,2022,7,6.33333333333333,2023-04-08
,County,55095,White,2,2022,5,8,2023-04-08
,County,55095,White,3,2022,1,5,2023-04-08
,County,55095,White,4,2022,9,8.33333333333333,2023-04-08
,County,55095,White,5,2022,5,11,2023-04-08
,County,55095,White,6,2022,4,13,2023-04-08
,County,55095,White,7,2022,8,9,2023-04-08
,County,55095,White,8,2022,8,6,2023-04-08
,County,55095,White,9,2022,1,10,2023-04-08
,County,55095,White,10,2022,2,9.33333333333333,2023-04-08
,County,55095,White,11,2022,6,7,2023-04-08
,County,55095,White,12,2022,7,7,2023-04-08
,County,55095,White,1,2023,4,6.33333333333333,2023-04-08
,County,55095,White,2,2023,8,8,2023-04-08
,County,55095,White,3,2023,8,5,2023-04-08
,County,55095,White,4,2023,0,2.33333333333333,2023-04-08
,County,55097,White,1,2020,5,13.6666666666667,2023-04-08
,County,55097,White,2,2020,9,10.3333333333333,2023-04-08
,County,55097,White,3,2020,4,11,2023-04-08
,County,55097,White,4,2020,0,6.33333333333333,2023-04-08
,County,55097,White,5,2020,5,14.3333333333333,2023-04-08
,County,55097,White,6,2020,12,13.6666666666667,2023-04-08
,County,55097,White,7,2020,7,17.6666666666667,2023-04-08
,County,55097,White,8,2020,17,18.6666666666667,2023-04-08
,County,55097,White,9,2020,8,10.6666666666667,2023-04-08
,County,55097,White,10,2020,11,9,2023-04-08
,County,55097,White,11,2020,1,14,2023-04-08
,County,55097,White,12,2020,8,6.33333333333333,2023-04-08
,County,55097,White,1,2021,16,13.6666666666667,2023-04-08
,County,55097,White,2,2021,7,10.3333333333333,2023-04-08
,County,55097,White,3,2021,8,11,2023-04-08
,County,55097,White,4,2021,14,6.33333333333333,2023-04-08
,County,55097,White,5,2021,8,14.3333333333333,2023-04-08
,County,55097,White,6,2021,8,13.6666666666667,2023-04-08
,County,55097,White,7,2021,6,17.6666666666667,2023-04-08
,County,55097,White,8,2021,9,18.6666666666667,2023-04-08
,County,55097,White,9,2021,19,10.6666666666667,2023-04-08
,County,55097,White,10,2021,21,9,2023-04-08
,County,55097,White,11,2021,16,14,2023-04-08
,County,55097,White,12,2021,12,6.33333333333333,2023-04-08
,County,55097,White,1,2022,13,13.6666666666667,2023-04-08
,County,55097,White,2,2022,16,10.3333333333333,2023-04-08
,County,55097,White,3,2022,19,11,2023-04-08
,County,55097,White,4,2022,11,6.33333333333333,2023-04-08
,County,55097,White,5,2022,13,14.3333333333333,2023-04-08
,County,55097,White,6,2022,9,13.6666666666667,2023-04-08
,County,55097,White,7,2022,16,17.6666666666667,2023-04-08
,County,55097,White,8,2022,8,18.6666666666667,2023-04-08
,County,55097,White,9,2022,12,10.6666666666667,2023-04-08
,County,55097,White,10,2022,22,9,2023-04-08
,County,55097,White,11,2022,14,14,2023-04-08
,County,55097,White,12,2022,14,6.33333333333333,2023-04-08
,County,55097,White,1,2023,13,13.6666666666667,2023-04-08
,County,55097,White,2,2023,29,10.3333333333333,2023-04-08
,County,55097,White,3,2023,17,11,2023-04-08
,County,55097,White,4,2023,4,1,2023-04-08
,County,55099,White,1,2020,0,1,2023-04-08
,County,55099,White,2,2020,2,1.66666666666667,2023-04-08
,County,55099,White,3,2020,1,2.66666666666667,2023-04-08
,County,55099,White,5,2020,1,2,2023-04-08
,County,55099,White,6,2020,1,4.33333333333333,2023-04-08
,County,55099,White,7,2020,2,2,2023-04-08
,County,55099,White,8,2020,1,2.33333333333333,2023-04-08
,County,55099,White,9,2020,2,2,2023-04-08
,County,55099,White,10,2020,1,0.666666666666667,2023-04-08
,County,55099,White,11,2020,1,1.33333333333333,2023-04-08
,County,55099,White,12,2020,1,1,2023-04-08
,County,55099,White,1,2021,1,1,2023-04-08
,County,55099,White,2,2021,0,1.66666666666667,2023-04-08
,County,55099,White,3,2021,0,2.66666666666667,2023-04-08
,County,55099,White,5,2021,2,2,2023-04-08
,County,55099,White,6,2021,1,4.33333333333333,2023-04-08
,County,55099,White,7,2021,0,2,2023-04-08
,County,55099,White,8,2021,0,2.33333333333333,2023-04-08
,County,55099,White,9,2021,2,2,2023-04-08
,County,55099,White,10,2021,1,0.666666666666667,2023-04-08
,County,55099,White,11,2021,2,1.33333333333333,2023-04-08
,County,55099,White,12,2021,0,1,2023-04-08
,County,55099,White,1,2022,1,1,2023-04-08
,County,55099,White,2,2022,1,1.66666666666667,2023-04-08
,County,55099,White,3,2022,1,2.66666666666667,2023-04-08
,County,55099,White,5,2022,0,2,2023-04-08
,County,55099,White,6,2022,3,4.33333333333333,2023-04-08
,County,55099,White,7,2022,3,2,2023-04-08
,County,55099,White,8,2022,1,2.33333333333333,2023-04-08
,County,55099,White,9,2022,0,2,2023-04-08
,County,55099,White,10,2022,0,0.666666666666667,2023-04-08
,County,55099,White,11,2022,0,1.33333333333333,2023-04-08
,County,55099,White,12,2022,1,1,2023-04-08
,County,55099,White,1,2023,0,1,2023-04-08
,County,55099,White,2,2023,1,1.66666666666667,2023-04-08
,County,55099,White,3,2023,1,2.66666666666667,2023-04-08
,County,55101,White,1,2020,136,101.333333333333,2023-04-08
,County,55101,White,2,2020,99,115,2023-04-08
,County,55101,White,3,2020,43,94,2023-04-08
,County,55101,White,4,2020,0,100.333333333333,2023-04-08
,County,55101,White,5,2020,27,127.333333333333,2023-04-08
,County,55101,White,6,2020,188,160.666666666667,2023-04-08
,County,55101,White,7,2020,98,128.333333333333,2023-04-08
,County,55101,White,8,2020,117,169,2023-04-08
,County,55101,White,9,2020,61,116.333333333333,2023-04-08
,County,55101,White,10,2020,64,115,2023-04-08
,County,55101,White,11,2020,42,117,2023-04-08
,County,55101,White,12,2020,55,94,2023-04-08
,County,55101,White,1,2021,51,101.333333333333,2023-04-08
,County,55101,White,2,2021,27,110.666666666667,2023-04-08
,County,55101,White,3,2021,46,94,2023-04-08
,County,55101,White,4,2021,46,100.333333333333,2023-04-08
,County,55101,White,5,2021,30,127.333333333333,2023-04-08
,County,55101,White,6,2021,51,160.666666666667,2023-04-08
,County,55101,White,7,2021,47,128.333333333333,2023-04-08
,County,55101,White,8,2021,52,169,2023-04-08
,County,55101,White,9,2021,111,116.333333333333,2023-04-08
,County,55101,White,10,2021,86,115,2023-04-08
,County,55101,White,11,2021,74,117,2023-04-08
,County,55101,White,12,2021,70,94,2023-04-08
,County,55101,White,1,2022,90,101.333333333333,2023-04-08
,County,55101,White,2,2022,112,110.666666666667,2023-04-08
,County,55101,White,3,2022,76,94,2023-04-08
,County,55101,White,4,2022,73,100.333333333333,2023-04-08
,County,55101,White,5,2022,80,127.333333333333,2023-04-08
,County,55101,White,6,2022,100,160.666666666667,2023-04-08
,County,55101,White,7,2022,89,128.333333333333,2023-04-08
,County,55101,White,8,2022,122,169,2023-04-08
,County,55101,White,9,2022,150,116.333333333333,2023-04-08
,County,55101,White,10,2022,83,115,2023-04-08
,County,55101,White,11,2022,120,117,2023-04-08
,County,55101,White,12,2022,108,94,2023-04-08
,County,55101,White,1,2023,110,101.333333333333,2023-04-08
,County,55101,White,2,2023,121,110.666666666667,2023-04-08
,County,55101,White,3,2023,107,94,2023-04-08
,County,55101,White,4,2023,15,19.6666666666667,2023-04-08
,County,55103,White,1,2020,2,0.666666666666667,2023-04-08
,County,55103,White,2,2020,1,0.333333333333333,2023-04-08
,County,55103,White,3,2020,3,2.33333333333333,2023-04-08
,County,55103,White,4,2020,0,1.33333333333333,2023-04-08
,County,55103,White,5,2020,1,2,2023-04-08
,County,55103,White,6,2020,3,3.66666666666667,2023-04-08
,County,55103,White,7,2020,2,1.33333333333333,2023-04-08
,County,55103,White,8,2020,5,3,2023-04-08
,County,55103,White,9,2020,1,2.33333333333333,2023-04-08
,County,55103,White,10,2020,4,2,2023-04-08
,County,55103,White,11,2020,6,1.66666666666667,2023-04-08
,County,55103,White,12,2020,0,0.666666666666667,2023-04-08
,County,55103,White,1,2021,4,0.666666666666667,2023-04-08
,County,55103,White,2,2021,1,0.333333333333333,2023-04-08
,County,55103,White,3,2021,1,2.33333333333333,2023-04-08
,County,55103,White,4,2021,1,1.33333333333333,2023-04-08
,County,55103,White,5,2021,1,2,2023-04-08
,County,55103,White,6,2021,2,3.66666666666667,2023-04-08
,County,55103,White,7,2021,3,1.33333333333333,2023-04-08
,County,55103,White,8,2021,1,3,2023-04-08
,County,55103,White,9,2021,2,2.33333333333333,2023-04-08
,County,55103,White,10,2021,2,2,2023-04-08
,County,55103,White,11,2021,2,1.66666666666667,2023-04-08
,County,55103,White,12,2021,0,0.666666666666667,2023-04-08
,County,55103,White,1,2022,1,0.666666666666667,2023-04-08
,County,55103,White,2,2022,0,0.333333333333333,2023-04-08
,County,55103,White,3,2022,4,2.33333333333333,2023-04-08
,County,55103,White,4,2022,1,1.33333333333333,2023-04-08
,County,55103,White,5,2022,1,2,2023-04-08
,County,55103,White,6,2022,0,3.66666666666667,2023-04-08
,County,55103,White,7,2022,0,1.33333333333333,2023-04-08
,County,55103,White,8,2022,2,3,2023-04-08
,County,55103,White,9,2022,4,2.33333333333333,2023-04-08
,County,55103,White,10,2022,2,2,2023-04-08
,County,55103,White,11,2022,2,1.66666666666667,2023-04-08
,County,55103,White,12,2022,2,0.666666666666667,2023-04-08
,County,55103,White,1,2023,2,0.666666666666667,2023-04-08
,County,55103,White,2,2023,1,0.333333333333333,2023-04-08
,County,55103,White,3,2023,2,2.33333333333333,2023-04-08
,County,55103,White,4,2023,0,0.333333333333333,2023-04-08
,County,55105,White,1,2020,99,81,2023-04-08
,County,55105,White,2,2020,61,80,2023-04-08
,County,55105,White,3,2020,39,63,2023-04-08
,County,55105,White,4,2020,3,65.6666666666667,2023-04-08
,County,55105,White,5,2020,4,71,2023-04-08
,County,55105,White,6,2020,78,89,2023-04-08
,County,55105,White,7,2020,47,94,2023-04-08
,County,55105,White,8,2020,74,106.666666666667,2023-04-08
,County,55105,White,9,2020,29,109,2023-04-08
,County,55105,White,10,2020,31,78.6666666666667,2023-04-08
,County,55105,White,11,2020,28,73.6666666666667,2023-04-08
,County,55105,White,12,2020,39,63,2023-04-08
,County,55105,White,1,2021,23,81,2023-04-08
,County,55105,White,2,2021,24,79.3333333333333,2023-04-08
,County,55105,White,3,2021,31,63,2023-04-08
,County,55105,White,4,2021,22,65.6666666666667,2023-04-08
,County,55105,White,5,2021,11,71,2023-04-08
,County,55105,White,6,2021,39,89,2023-04-08
,County,55105,White,7,2021,44,94,2023-04-08
,County,55105,White,8,2021,45,106.666666666667,2023-04-08
,County,55105,White,9,2021,50,109,2023-04-08
,County,55105,White,10,2021,42,78.6666666666667,2023-04-08
,County,55105,White,11,2021,52,73.6666666666667,2023-04-08
,County,55105,White,12,2021,37,63,2023-04-08
,County,55105,White,1,2022,43,81,2023-04-08
,County,55105,White,2,2022,39,79.3333333333333,2023-04-08
,County,55105,White,3,2022,59,63,2023-04-08
,County,55105,White,4,2022,32,65.6666666666667,2023-04-08
,County,55105,White,5,2022,43,71,2023-04-08
,County,55105,White,6,2022,39,89,2023-04-08
,County,55105,White,7,2022,43,94,2023-04-08
,County,55105,White,8,2022,51,106.666666666667,2023-04-08
,County,55105,White,9,2022,68,109,2023-04-08
,County,55105,White,10,2022,47,78.6666666666667,2023-04-08
,County,55105,White,11,2022,50,73.6666666666667,2023-04-08
,County,55105,White,12,2022,49,63,2023-04-08
,County,55105,White,1,2023,44,81,2023-04-08
,County,55105,White,2,2023,42,79.3333333333333,2023-04-08
,County,55105,White,3,2023,44,63,2023-04-08
,County,55105,White,4,2023,11,18.6666666666667,2023-04-08
,County,55107,White,1,2020,3,3.33333333333333,2023-04-08
,County,55107,White,2,2020,4,3,2023-04-08
,County,55107,White,3,2020,0,5.33333333333333,2023-04-08
,County,55107,White,4,2020,0,4.33333333333333,2023-04-08
,County,55107,White,5,2020,2,3.66666666666667,2023-04-08
,County,55107,White,6,2020,4,4.66666666666667,2023-04-08
,County,55107,White,7,2020,13,3.66666666666667,2023-04-08
,County,55107,White,8,2020,4,3.66666666666667,2023-04-08
,County,55107,White,9,2020,2,3.66666666666667,2023-04-08
,County,55107,White,10,2020,0,2,2023-04-08
,County,55107,White,11,2020,1,5.33333333333333,2023-04-08
,County,55107,White,12,2020,4,2,2023-04-08
,County,55107,White,1,2021,1,3.33333333333333,2023-04-08
,County,55107,White,2,2021,3,3,2023-04-08
,County,55107,White,3,2021,2,5.33333333333333,2023-04-08
,County,55107,White,4,2021,4,4.33333333333333,2023-04-08
,County,55107,White,5,2021,4,3.66666666666667,2023-04-08
,County,55107,White,6,2021,3,4.66666666666667,2023-04-08
,County,55107,White,7,2021,4,3.66666666666667,2023-04-08
,County,55107,White,8,2021,5,3.66666666666667,2023-04-08
,County,55107,White,9,2021,1,3.66666666666667,2023-04-08
,County,55107,White,10,2021,5,2,2023-04-08
,County,55107,White,11,2021,2,5.33333333333333,2023-04-08
,County,55107,White,12,2021,5,2,2023-04-08
,County,55107,White,1,2022,3,3.33333333333333,2023-04-08
,County,55107,White,2,2022,3,3,2023-04-08
,County,55107,White,3,2022,1,5.33333333333333,2023-04-08
,County,55107,White,4,2022,1,4.33333333333333,2023-04-08
,County,55107,White,5,2022,3,3.66666666666667,2023-04-08
,County,55107,White,6,2022,3,4.66666666666667,2023-04-08
,County,55107,White,7,2022,1,3.66666666666667,2023-04-08
,County,55107,White,8,2022,3,3.66666666666667,2023-04-08
,County,55107,White,9,2022,4,3.66666666666667,2023-04-08
,County,55107,White,10,2022,3,2,2023-04-08
,County,55107,White,11,2022,1,5.33333333333333,2023-04-08
,County,55107,White,12,2022,3,2,2023-04-08
,County,55107,White,1,2023,5,3.33333333333333,2023-04-08
,County,55107,White,2,2023,4,3,2023-04-08
,County,55107,White,3,2023,0,5.33333333333333,2023-04-08
,County,55107,White,4,2023,0,1,2023-04-08
,County,55109,White,1,2020,14,9.66666666666667,2023-04-08
,County,55109,White,2,2020,13,15.3333333333333,2023-04-08
,County,55109,White,3,2020,11,15.6666666666667,2023-04-08
,County,55109,White,4,2020,0,15,2023-04-08
,County,55109,White,5,2020,2,16.6666666666667,2023-04-08
,County,55109,White,6,2020,15,16.3333333333333,2023-04-08
,County,55109,White,7,2020,14,15.6666666666667,2023-04-08
,County,55109,White,8,2020,7,12.3333333333333,2023-04-08
,County,55109,White,9,2020,9,25.3333333333333,2023-04-08
,County,55109,White,10,2020,11,13,2023-04-08
,County,55109,White,11,2020,7,11.3333333333333,2023-04-08
,County,55109,White,12,2020,9,9.33333333333333,2023-04-08
,County,55109,White,1,2021,6,9.66666666666667,2023-04-08
,County,55109,White,2,2021,5,15.3333333333333,2023-04-08
,County,55109,White,3,2021,7,15.6666666666667,2023-04-08
,County,55109,White,4,2021,8,15,2023-04-08
,County,55109,White,5,2021,7,16.6666666666667,2023-04-08
,County,55109,White,6,2021,6,16.3333333333333,2023-04-08
,County,55109,White,7,2021,7,15.6666666666667,2023-04-08
,County,55109,White,8,2021,6,12.3333333333333,2023-04-08
,County,55109,White,9,2021,9,25.3333333333333,2023-04-08
,County,55109,White,10,2021,11,13,2023-04-08
,County,55109,White,11,2021,8,11.3333333333333,2023-04-08
,County,55109,White,12,2021,10,9.33333333333333,2023-04-08
,County,55109,White,1,2022,7,9.66666666666667,2023-04-08
,County,55109,White,2,2022,11,15.3333333333333,2023-04-08
,County,55109,White,3,2022,7,15.6666666666667,2023-04-08
,County,55109,White,4,2022,7,15,2023-04-08
,County,55109,White,5,2022,9,16.6666666666667,2023-04-08
,County,55109,White,6,2022,8,16.3333333333333,2023-04-08
,County,55109,White,7,2022,12,15.6666666666667,2023-04-08
,County,55109,White,8,2022,8,12.3333333333333,2023-04-08
,County,55109,White,9,2022,13,25.3333333333333,2023-04-08
,County,55109,White,10,2022,10,13,2023-04-08
,County,55109,White,11,2022,5,11.3333333333333,2023-04-08
,County,55109,White,12,2022,8,9.33333333333333,2023-04-08
,County,55109,White,1,2023,10,9.66666666666667,2023-04-08
,County,55109,White,2,2023,5,15.3333333333333,2023-04-08
,County,55109,White,3,2023,12,15.6666666666667,2023-04-08
,County,55109,White,4,2023,5,2.66666666666667,2023-04-08
,County,55111,White,1,2020,16,8.33333333333333,2023-04-08
,County,55111,White,2,2020,7,11,2023-04-08
,County,55111,White,3,2020,5,11,2023-04-08
,County,55111,White,4,2020,0,11,2023-04-08
,County,55111,White,5,2020,0,13.3333333333333,2023-04-08
,County,55111,White,6,2020,15,19.3333333333333,2023-04-08
,County,55111,White,7,2020,13,14.3333333333333,2023-04-08
,County,55111,White,8,2020,8,13.3333333333333,2023-04-08
,County,55111,White,9,2020,6,13,2023-04-08
,County,55111,White,10,2020,6,12.3333333333333,2023-04-08
,County,55111,White,11,2020,9,12,2023-04-08
,County,55111,White,12,2020,6,11,2023-04-08
,County,55111,White,1,2021,9,8.33333333333333,2023-04-08
,County,55111,White,2,2021,7,10.6666666666667,2023-04-08
,County,55111,White,3,2021,9,11,2023-04-08
,County,55111,White,4,2021,9,11,2023-04-08
,County,55111,White,5,2021,7,13.3333333333333,2023-04-08
,County,55111,White,6,2021,4,19.3333333333333,2023-04-08
,County,55111,White,7,2021,7,14.3333333333333,2023-04-08
,County,55111,White,8,2021,7,13.3333333333333,2023-04-08
,County,55111,White,9,2021,14,13,2023-04-08
,County,55111,White,10,2021,10,12.3333333333333,2023-04-08
,County,55111,White,11,2021,11,12,2023-04-08
,County,55111,White,12,2021,13,11,2023-04-08
,County,55111,White,1,2022,7,8.33333333333333,2023-04-08
,County,55111,White,2,2022,6,10.6666666666667,2023-04-08
,County,55111,White,3,2022,11,11,2023-04-08
,County,55111,White,4,2022,3,11,2023-04-08
,County,55111,White,5,2022,5,13.3333333333333,2023-04-08
,County,55111,White,6,2022,13,19.3333333333333,2023-04-08
,County,55111,White,7,2022,8,14.3333333333333,2023-04-08
,County,55111,White,8,2022,23,13.3333333333333,2023-04-08
,County,55111,White,9,2022,16,13,2023-04-08
,County,55111,White,10,2022,11,12.3333333333333,2023-04-08
,County,55111,White,11,2022,8,12,2023-04-08
,County,55111,White,12,2022,4,11,2023-04-08
,County,55111,White,1,2023,13,8.33333333333333,2023-04-08
,County,55111,White,2,2023,11,10.6666666666667,2023-04-08
,County,55111,White,3,2023,10,11,2023-04-08
,County,55111,White,4,2023,2,3.33333333333333,2023-04-08
,County,55113,White,1,2020,3,1.66666666666667,2023-04-08
,County,55113,White,2,2020,1,0.666666666666667,2023-04-08
,County,55113,White,3,2020,0,1.66666666666667,2023-04-08
,County,55113,White,4,2020,0,2.33333333333333,2023-04-08
,County,55113,White,5,2020,1,1,2023-04-08
,County,55113,White,6,2020,7,2,2023-04-08
,County,55113,White,7,2020,1,0.666666666666667,2023-04-08
,County,55113,White,8,2020,4,1,2023-04-08
,County,55113,White,9,2020,1,1.33333333333333,2023-04-08
,County,55113,White,10,2020,1,2.33333333333333,2023-04-08
,County,55113,White,11,2020,0,0.666666666666667,2023-04-08
,County,55113,White,12,2020,0,1.33333333333333,2023-04-08
,County,55113,White,1,2021,2,1.66666666666667,2023-04-08
,County,55113,White,2,2021,0,0.666666666666667,2023-04-08
,County,55113,White,3,2021,1,1.66666666666667,2023-04-08
,County,55113,White,4,2021,0,2.33333333333333,2023-04-08
,County,55113,White,5,2021,1,1,2023-04-08
,County,55113,White,6,2021,0,2,2023-04-08
,County,55113,White,7,2021,3,0.666666666666667,2023-04-08
,County,55113,White,8,2021,1,1,2023-04-08
,County,55113,White,9,2021,2,1.33333333333333,2023-04-08
,County,55113,White,10,2021,6,2.33333333333333,2023-04-08
,County,55113,White,11,2021,0,0.666666666666667,2023-04-08
,County,55113,White,12,2021,2,1.33333333333333,2023-04-08
,County,55113,White,1,2022,1,1.66666666666667,2023-04-08
,County,55113,White,2,2022,0,0.666666666666667,2023-04-08
,County,55113,White,3,2022,2,1.66666666666667,2023-04-08
,County,55113,White,4,2022,1,2.33333333333333,2023-04-08
,County,55113,White,5,2022,1,1,2023-04-08
,County,55113,White,6,2022,2,2,2023-04-08
,County,55113,White,7,2022,1,0.666666666666667,2023-04-08
,County,55113,White,8,2022,1,1,2023-04-08
,County,55113,White,9,2022,0,1.33333333333333,2023-04-08
,County,55113,White,10,2022,1,2.33333333333333,2023-04-08
,County,55113,White,11,2022,1,0.666666666666667,2023-04-08
,County,55113,White,12,2022,1,1.33333333333333,2023-04-08
