type,GEOID,month,filings_2020,filings_avg,last_updated
ZIP Code,17936,02/2021,0,0.5,2024-10-12
ZIP Code,17936,03/2021,1,0,2024-10-12
ZIP Code,17936,04/2021,0,0,2024-10-12
ZIP Code,17936,05/2021,0,0.5,2024-10-12
ZIP Code,17936,06/2021,0,0,2024-10-12
ZIP Code,17936,07/2021,0,0,2024-10-12
ZIP Code,17936,08/2021,0,0.25,2024-10-12
ZIP Code,17936,09/2021,0,0,2024-10-12
ZIP Code,17936,10/2021,0,0,2024-10-12
ZIP Code,17936,11/2021,0,0,2024-10-12
ZIP Code,17936,12/2021,1,0.25,2024-10-12
ZIP Code,17936,01/2022,0,0.25,2024-10-12
ZIP Code,17936,02/2022,0,0.5,2024-10-12
ZIP Code,17936,03/2022,1,0,2024-10-12
ZIP Code,17936,04/2022,0,0,2024-10-12
ZIP Code,17936,05/2022,1,0.5,2024-10-12
ZIP Code,17936,06/2022,0,0,2024-10-12
ZIP Code,17936,07/2022,0,0,2024-10-12
ZIP Code,17936,08/2022,0,0.25,2024-10-12
ZIP Code,17936,09/2022,0,0,2024-10-12
ZIP Code,17936,10/2022,0,0,2024-10-12
ZIP Code,17936,11/2022,0,0,2024-10-12
ZIP Code,17936,12/2022,0,0.25,2024-10-12
ZIP Code,17936,01/2023,0,0.25,2024-10-12
ZIP Code,17936,02/2023,1,0.5,2024-10-12
ZIP Code,17936,03/2023,0,0,2024-10-12
ZIP Code,17936,04/2023,0,0,2024-10-12
ZIP Code,17936,05/2023,0,0.5,2024-10-12
ZIP Code,17936,06/2023,0,0,2024-10-12
ZIP Code,17936,07/2023,0,0,2024-10-12
ZIP Code,17936,08/2023,1,0.25,2024-10-12
ZIP Code,17936,09/2023,1,0,2024-10-12
ZIP Code,17936,10/2023,0,0,2024-10-12
ZIP Code,17936,11/2023,0,0,2024-10-12
ZIP Code,17936,12/2023,0,0.25,2024-10-12
ZIP Code,17936,01/2024,0,0.25,2024-10-12
ZIP Code,17936,02/2024,0,0.5,2024-10-12
ZIP Code,17936,03/2024,1,0,2024-10-12
ZIP Code,17936,04/2024,0,0,2024-10-12
ZIP Code,17936,05/2024,0,0.5,2024-10-12
ZIP Code,17936,06/2024,0,0,2024-10-12
ZIP Code,17936,07/2024,0,0,2024-10-12
ZIP Code,17936,08/2024,0,0.25,2024-10-12
ZIP Code,17936,09/2024,0,0,2024-10-12
ZIP Code,17936,10/2024,0,0,2024-10-12
ZIP Code,17938,01/2020,0,0.5,2024-10-12
ZIP Code,17938,02/2020,0,0,2024-10-12
ZIP Code,17938,03/2020,0,0.25,2024-10-12
ZIP Code,17938,04/2020,0,0.25,2024-10-12
ZIP Code,17938,05/2020,0,0.5,2024-10-12
ZIP Code,17938,06/2020,0,0.25,2024-10-12
ZIP Code,17938,07/2020,0,0.5,2024-10-12
ZIP Code,17938,08/2020,0,0.25,2024-10-12
ZIP Code,17938,09/2020,0,0,2024-10-12
ZIP Code,17938,10/2020,0,0,2024-10-12
ZIP Code,17938,11/2020,0,0,2024-10-12
ZIP Code,17938,12/2020,0,0.25,2024-10-12
ZIP Code,17938,01/2021,0,0.5,2024-10-12
ZIP Code,17938,02/2021,0,0,2024-10-12
ZIP Code,17938,03/2021,0,0.25,2024-10-12
ZIP Code,17938,04/2021,0,0.25,2024-10-12
ZIP Code,17938,05/2021,0,0.5,2024-10-12
ZIP Code,17938,06/2021,0,0.25,2024-10-12
ZIP Code,17938,07/2021,0,0.5,2024-10-12
ZIP Code,17938,08/2021,0,0.25,2024-10-12
ZIP Code,17938,09/2021,0,0,2024-10-12
ZIP Code,17938,10/2021,0,0,2024-10-12
ZIP Code,17938,11/2021,0,0,2024-10-12
ZIP Code,17938,12/2021,0,0.25,2024-10-12
ZIP Code,17938,01/2022,0,0.5,2024-10-12
ZIP Code,17938,02/2022,0,0,2024-10-12
ZIP Code,17938,03/2022,0,0.25,2024-10-12
ZIP Code,17938,04/2022,0,0.25,2024-10-12
ZIP Code,17938,05/2022,1,0.5,2024-10-12
ZIP Code,17938,06/2022,0,0.25,2024-10-12
ZIP Code,17938,07/2022,1,0.5,2024-10-12
ZIP Code,17938,08/2022,0,0.25,2024-10-12
ZIP Code,17938,09/2022,1,0,2024-10-12
ZIP Code,17938,10/2022,0,0,2024-10-12
ZIP Code,17938,11/2022,1,0,2024-10-12
ZIP Code,17938,12/2022,0,0.25,2024-10-12
ZIP Code,17938,01/2023,0,0.5,2024-10-12
ZIP Code,17938,02/2023,2,0,2024-10-12
ZIP Code,17938,03/2023,0,0.25,2024-10-12
ZIP Code,17938,04/2023,1,0.25,2024-10-12
ZIP Code,17938,05/2023,0,0.5,2024-10-12
ZIP Code,17938,06/2023,0,0.25,2024-10-12
ZIP Code,17938,07/2023,0,0.5,2024-10-12
ZIP Code,17938,08/2023,0,0.25,2024-10-12
ZIP Code,17938,09/2023,0,0,2024-10-12
ZIP Code,17938,10/2023,0,0,2024-10-12
ZIP Code,17938,11/2023,0,0,2024-10-12
ZIP Code,17938,12/2023,0,0.25,2024-10-12
ZIP Code,17938,01/2024,0,0.5,2024-10-12
ZIP Code,17938,02/2024,0,0,2024-10-12
ZIP Code,17938,03/2024,0,0.25,2024-10-12
ZIP Code,17938,04/2024,0,0.25,2024-10-12
ZIP Code,17938,05/2024,0,0.5,2024-10-12
ZIP Code,17938,06/2024,1,0.25,2024-10-12
ZIP Code,17938,07/2024,0,0.5,2024-10-12
ZIP Code,17938,08/2024,0,0.25,2024-10-12
ZIP Code,17938,09/2024,0,0,2024-10-12
ZIP Code,17938,10/2024,0,0,2024-10-12
ZIP Code,17941,01/2020,0,0,2024-10-12
ZIP Code,17941,02/2020,0,0.25,2024-10-12
ZIP Code,17941,03/2020,0,0,2024-10-12
ZIP Code,17941,04/2020,0,0.25,2024-10-12
ZIP Code,17941,05/2020,0,0,2024-10-12
ZIP Code,17941,06/2020,0,0,2024-10-12
ZIP Code,17941,07/2020,0,0.25,2024-10-12
ZIP Code,17941,08/2020,0,0,2024-10-12
ZIP Code,17941,09/2020,0,0.25,2024-10-12
ZIP Code,17941,10/2020,0,0.25,2024-10-12
ZIP Code,17941,11/2020,0,0.25,2024-10-12
ZIP Code,17941,12/2020,0,0.25,2024-10-12
ZIP Code,17941,01/2021,0,0,2024-10-12
ZIP Code,17941,02/2021,0,0.25,2024-10-12
ZIP Code,17941,03/2021,0,0,2024-10-12
ZIP Code,17941,04/2021,0,0.25,2024-10-12
ZIP Code,17941,05/2021,0,0,2024-10-12
ZIP Code,17941,06/2021,0,0,2024-10-12
ZIP Code,17941,07/2021,0,0.25,2024-10-12
ZIP Code,17941,08/2021,0,0,2024-10-12
ZIP Code,17941,09/2021,0,0.25,2024-10-12
ZIP Code,17941,10/2021,0,0.25,2024-10-12
ZIP Code,17941,11/2021,0,0.25,2024-10-12
ZIP Code,17941,12/2021,1,0.25,2024-10-12
ZIP Code,17941,01/2022,1,0,2024-10-12
ZIP Code,17941,02/2022,0,0.25,2024-10-12
ZIP Code,17941,03/2022,0,0,2024-10-12
ZIP Code,17941,04/2022,0,0.25,2024-10-12
ZIP Code,17941,05/2022,0,0,2024-10-12
ZIP Code,17941,06/2022,0,0,2024-10-12
ZIP Code,17941,07/2022,0,0.25,2024-10-12
ZIP Code,17941,08/2022,0,0,2024-10-12
ZIP Code,17941,09/2022,0,0.25,2024-10-12
ZIP Code,17941,10/2022,0,0.25,2024-10-12
ZIP Code,17941,11/2022,0,0.25,2024-10-12
ZIP Code,17941,12/2022,0,0.25,2024-10-12
ZIP Code,17941,01/2023,0,0,2024-10-12
ZIP Code,17941,02/2023,0,0.25,2024-10-12
ZIP Code,17941,03/2023,1,0,2024-10-12
ZIP Code,17941,04/2023,0,0.25,2024-10-12
ZIP Code,17941,05/2023,0,0,2024-10-12
ZIP Code,17941,06/2023,1,0,2024-10-12
ZIP Code,17941,07/2023,1,0.25,2024-10-12
ZIP Code,17941,08/2023,1,0,2024-10-12
ZIP Code,17941,09/2023,0,0.25,2024-10-12
ZIP Code,17941,10/2023,0,0.25,2024-10-12
ZIP Code,17941,11/2023,0,0.25,2024-10-12
ZIP Code,17941,12/2023,0,0.25,2024-10-12
ZIP Code,17941,01/2024,0,0,2024-10-12
ZIP Code,17941,02/2024,0,0.25,2024-10-12
ZIP Code,17941,03/2024,0,0,2024-10-12
ZIP Code,17941,04/2024,0,0.25,2024-10-12
ZIP Code,17941,05/2024,0,0,2024-10-12
ZIP Code,17941,06/2024,1,0,2024-10-12
ZIP Code,17941,07/2024,0,0.25,2024-10-12
ZIP Code,17941,08/2024,0,0,2024-10-12
ZIP Code,17941,09/2024,0,0.25,2024-10-12
ZIP Code,17941,10/2024,0,0,2024-10-12
ZIP Code,17943,01/2020,0,0,2024-10-12
ZIP Code,17943,02/2020,0,0,2024-10-12
ZIP Code,17943,03/2020,0,0,2024-10-12
ZIP Code,17943,04/2020,0,0,2024-10-12
ZIP Code,17943,05/2020,0,0.25,2024-10-12
ZIP Code,17943,06/2020,0,0,2024-10-12
ZIP Code,17943,07/2020,0,0,2024-10-12
ZIP Code,17943,08/2020,0,0,2024-10-12
ZIP Code,17943,09/2020,0,0,2024-10-12
ZIP Code,17943,10/2020,0,0,2024-10-12
ZIP Code,17943,11/2020,0,0,2024-10-12
ZIP Code,17943,12/2020,0,0,2024-10-12
ZIP Code,17943,01/2021,0,0,2024-10-12
ZIP Code,17943,02/2021,0,0,2024-10-12
ZIP Code,17943,03/2021,0,0,2024-10-12
ZIP Code,17943,04/2021,0,0,2024-10-12
ZIP Code,17943,05/2021,0,0.25,2024-10-12
ZIP Code,17943,06/2021,0,0,2024-10-12
ZIP Code,17943,07/2021,0,0,2024-10-12
ZIP Code,17943,08/2021,0,0,2024-10-12
ZIP Code,17943,09/2021,0,0,2024-10-12
ZIP Code,17943,10/2021,0,0,2024-10-12
ZIP Code,17943,11/2021,0,0,2024-10-12
ZIP Code,17943,12/2021,0,0,2024-10-12
ZIP Code,17943,01/2022,0,0,2024-10-12
ZIP Code,17943,02/2022,0,0,2024-10-12
ZIP Code,17943,03/2022,0,0,2024-10-12
ZIP Code,17943,04/2022,0,0,2024-10-12
ZIP Code,17943,05/2022,0,0.25,2024-10-12
ZIP Code,17943,06/2022,0,0,2024-10-12
ZIP Code,17943,07/2022,0,0,2024-10-12
ZIP Code,17943,08/2022,0,0,2024-10-12
ZIP Code,17943,09/2022,0,0,2024-10-12
ZIP Code,17943,10/2022,0,0,2024-10-12
ZIP Code,17943,11/2022,0,0,2024-10-12
ZIP Code,17943,12/2022,0,0,2024-10-12
ZIP Code,17943,01/2023,0,0,2024-10-12
ZIP Code,17943,02/2023,0,0,2024-10-12
ZIP Code,17943,03/2023,0,0,2024-10-12
ZIP Code,17943,04/2023,0,0,2024-10-12
ZIP Code,17943,05/2023,0,0.25,2024-10-12
ZIP Code,17943,06/2023,0,0,2024-10-12
ZIP Code,17943,07/2023,0,0,2024-10-12
ZIP Code,17943,08/2023,0,0,2024-10-12
ZIP Code,17943,09/2023,1,0,2024-10-12
ZIP Code,17943,10/2023,0,0,2024-10-12
ZIP Code,17943,11/2023,0,0,2024-10-12
ZIP Code,17943,12/2023,0,0,2024-10-12
ZIP Code,17943,01/2024,0,0,2024-10-12
ZIP Code,17943,02/2024,0,0,2024-10-12
ZIP Code,17943,03/2024,0,0,2024-10-12
ZIP Code,17943,04/2024,0,0,2024-10-12
ZIP Code,17943,05/2024,0,0.25,2024-10-12
ZIP Code,17943,06/2024,0,0,2024-10-12
ZIP Code,17943,07/2024,0,0,2024-10-12
ZIP Code,17943,08/2024,0,0,2024-10-12
ZIP Code,17943,09/2024,0,0,2024-10-12
ZIP Code,17943,10/2024,0,0,2024-10-12
ZIP Code,17944,01/2020,2,0,2024-10-12
ZIP Code,17944,02/2020,0,0,2024-10-12
ZIP Code,17944,03/2020,0,0,2024-10-12
ZIP Code,17944,04/2020,0,0,2024-10-12
ZIP Code,17944,05/2020,0,0,2024-10-12
ZIP Code,17944,06/2020,0,0,2024-10-12
ZIP Code,17944,07/2020,0,0,2024-10-12
ZIP Code,17944,08/2020,0,0,2024-10-12
ZIP Code,17944,09/2020,0,0,2024-10-12
ZIP Code,17944,10/2020,0,0,2024-10-12
ZIP Code,17944,11/2020,0,0,2024-10-12
ZIP Code,17944,12/2020,0,0,2024-10-12
ZIP Code,17944,01/2021,0,0,2024-10-12
ZIP Code,17944,02/2021,0,0,2024-10-12
ZIP Code,17944,03/2021,0,0,2024-10-12
ZIP Code,17944,04/2021,0,0,2024-10-12
ZIP Code,17944,05/2021,0,0,2024-10-12
ZIP Code,17944,06/2021,0,0,2024-10-12
ZIP Code,17944,07/2021,0,0,2024-10-12
ZIP Code,17944,08/2021,0,0,2024-10-12
ZIP Code,17944,09/2021,0,0,2024-10-12
ZIP Code,17944,10/2021,0,0,2024-10-12
ZIP Code,17944,11/2021,0,0,2024-10-12
ZIP Code,17944,12/2021,0,0,2024-10-12
ZIP Code,17944,01/2022,0,0,2024-10-12
ZIP Code,17944,02/2022,0,0,2024-10-12
ZIP Code,17944,03/2022,0,0,2024-10-12
ZIP Code,17944,04/2022,0,0,2024-10-12
ZIP Code,17944,05/2022,0,0,2024-10-12
ZIP Code,17944,06/2022,0,0,2024-10-12
ZIP Code,17944,07/2022,0,0,2024-10-12
ZIP Code,17944,08/2022,0,0,2024-10-12
ZIP Code,17944,09/2022,0,0,2024-10-12
ZIP Code,17944,10/2022,0,0,2024-10-12
ZIP Code,17944,11/2022,0,0,2024-10-12
ZIP Code,17944,12/2022,1,0,2024-10-12
ZIP Code,17944,01/2023,0,0,2024-10-12
ZIP Code,17944,02/2023,0,0,2024-10-12
ZIP Code,17944,03/2023,0,0,2024-10-12
ZIP Code,17944,04/2023,0,0,2024-10-12
ZIP Code,17944,05/2023,0,0,2024-10-12
ZIP Code,17944,06/2023,0,0,2024-10-12
ZIP Code,17944,07/2023,0,0,2024-10-12
ZIP Code,17944,08/2023,0,0,2024-10-12
ZIP Code,17944,09/2023,0,0,2024-10-12
ZIP Code,17944,10/2023,0,0,2024-10-12
ZIP Code,17944,11/2023,1,0,2024-10-12
ZIP Code,17944,12/2023,0,0,2024-10-12
ZIP Code,17944,01/2024,1,0,2024-10-12
ZIP Code,17944,02/2024,0,0,2024-10-12
ZIP Code,17944,03/2024,0,0,2024-10-12
ZIP Code,17944,04/2024,0,0,2024-10-12
ZIP Code,17944,05/2024,0,0,2024-10-12
ZIP Code,17944,06/2024,0,0,2024-10-12
ZIP Code,17944,07/2024,0,0,2024-10-12
ZIP Code,17944,08/2024,0,0,2024-10-12
ZIP Code,17944,09/2024,0,0,2024-10-12
ZIP Code,17944,10/2024,0,0,2024-10-12
ZIP Code,17945,01/2020,0,0,2024-10-12
ZIP Code,17945,02/2020,0,0,2024-10-12
ZIP Code,17945,03/2020,0,0,2024-10-12
ZIP Code,17945,04/2020,0,0,2024-10-12
ZIP Code,17945,05/2020,0,0,2024-10-12
ZIP Code,17945,06/2020,0,0,2024-10-12
ZIP Code,17945,07/2020,0,0,2024-10-12
ZIP Code,17945,08/2020,0,0,2024-10-12
ZIP Code,17945,09/2020,0,0,2024-10-12
ZIP Code,17945,10/2020,0,0,2024-10-12
ZIP Code,17945,11/2020,0,0,2024-10-12
ZIP Code,17945,12/2020,0,0,2024-10-12
ZIP Code,17945,01/2021,0,0,2024-10-12
ZIP Code,17945,02/2021,0,0,2024-10-12
ZIP Code,17945,03/2021,0,0,2024-10-12
ZIP Code,17945,04/2021,0,0,2024-10-12
ZIP Code,17945,05/2021,0,0,2024-10-12
ZIP Code,17945,06/2021,0,0,2024-10-12
ZIP Code,17945,07/2021,0,0,2024-10-12
ZIP Code,17945,08/2021,0,0,2024-10-12
ZIP Code,17945,09/2021,0,0,2024-10-12
ZIP Code,17945,10/2021,0,0,2024-10-12
ZIP Code,17945,11/2021,0,0,2024-10-12
ZIP Code,17945,12/2021,0,0,2024-10-12
ZIP Code,17945,01/2022,0,0,2024-10-12
ZIP Code,17945,02/2022,0,0,2024-10-12
ZIP Code,17945,03/2022,0,0,2024-10-12
ZIP Code,17945,04/2022,0,0,2024-10-12
ZIP Code,17945,05/2022,0,0,2024-10-12
ZIP Code,17945,06/2022,0,0,2024-10-12
ZIP Code,17945,07/2022,0,0,2024-10-12
ZIP Code,17945,08/2022,0,0,2024-10-12
ZIP Code,17945,09/2022,0,0,2024-10-12
ZIP Code,17945,10/2022,0,0,2024-10-12
ZIP Code,17945,11/2022,0,0,2024-10-12
ZIP Code,17945,12/2022,0,0,2024-10-12
ZIP Code,17945,01/2023,0,0,2024-10-12
ZIP Code,17945,02/2023,0,0,2024-10-12
ZIP Code,17945,03/2023,0,0,2024-10-12
ZIP Code,17945,04/2023,0,0,2024-10-12
ZIP Code,17945,05/2023,0,0,2024-10-12
ZIP Code,17945,06/2023,0,0,2024-10-12
ZIP Code,17945,07/2023,0,0,2024-10-12
ZIP Code,17945,08/2023,0,0,2024-10-12
ZIP Code,17945,09/2023,0,0,2024-10-12
ZIP Code,17945,10/2023,0,0,2024-10-12
ZIP Code,17945,11/2023,0,0,2024-10-12
ZIP Code,17945,12/2023,0,0,2024-10-12
ZIP Code,17945,01/2024,0,0,2024-10-12
ZIP Code,17945,02/2024,0,0,2024-10-12
ZIP Code,17945,03/2024,0,0,2024-10-12
ZIP Code,17945,04/2024,0,0,2024-10-12
ZIP Code,17945,05/2024,0,0,2024-10-12
ZIP Code,17945,06/2024,0,0,2024-10-12
ZIP Code,17945,07/2024,0,0,2024-10-12
ZIP Code,17945,08/2024,0,0,2024-10-12
ZIP Code,17945,09/2024,0,0,2024-10-12
ZIP Code,17945,10/2024,0,0,2024-10-12
ZIP Code,17946,01/2020,0,0.25,2024-10-12
ZIP Code,17946,02/2020,0,0,2024-10-12
ZIP Code,17946,03/2020,0,0.25,2024-10-12
ZIP Code,17946,04/2020,0,0,2024-10-12
ZIP Code,17946,05/2020,0,0,2024-10-12
ZIP Code,17946,06/2020,0,0,2024-10-12
ZIP Code,17946,07/2020,0,0,2024-10-12
ZIP Code,17946,08/2020,0,0.25,2024-10-12
ZIP Code,17946,09/2020,0,0.25,2024-10-12
ZIP Code,17946,10/2020,0,0.25,2024-10-12
ZIP Code,17946,11/2020,0,0,2024-10-12
ZIP Code,17946,12/2020,0,0,2024-10-12
ZIP Code,17946,01/2021,0,0.25,2024-10-12
ZIP Code,17946,02/2021,0,0,2024-10-12
ZIP Code,17946,03/2021,0,0.25,2024-10-12
ZIP Code,17946,04/2021,0,0,2024-10-12
ZIP Code,17946,05/2021,0,0,2024-10-12
ZIP Code,17946,06/2021,0,0,2024-10-12
ZIP Code,17946,07/2021,0,0,2024-10-12
ZIP Code,17946,08/2021,0,0.25,2024-10-12
ZIP Code,17946,09/2021,0,0.25,2024-10-12
ZIP Code,17946,10/2021,0,0.25,2024-10-12
ZIP Code,17946,11/2021,0,0,2024-10-12
ZIP Code,17946,12/2021,0,0,2024-10-12
ZIP Code,17946,01/2022,0,0.25,2024-10-12
ZIP Code,17946,02/2022,0,0,2024-10-12
ZIP Code,17946,03/2022,0,0.25,2024-10-12
ZIP Code,17946,04/2022,0,0,2024-10-12
ZIP Code,17946,05/2022,0,0,2024-10-12
ZIP Code,17946,06/2022,0,0,2024-10-12
ZIP Code,17946,07/2022,0,0,2024-10-12
ZIP Code,17946,08/2022,0,0.25,2024-10-12
ZIP Code,17946,09/2022,0,0.25,2024-10-12
ZIP Code,17946,10/2022,0,0.25,2024-10-12
ZIP Code,17946,11/2022,0,0,2024-10-12
ZIP Code,17946,12/2022,0,0,2024-10-12
ZIP Code,17946,01/2023,0,0.25,2024-10-12
ZIP Code,17946,02/2023,0,0,2024-10-12
ZIP Code,17946,03/2023,0,0.25,2024-10-12
ZIP Code,17946,04/2023,0,0,2024-10-12
ZIP Code,17946,05/2023,0,0,2024-10-12
ZIP Code,17946,06/2023,0,0,2024-10-12
ZIP Code,17946,07/2023,0,0,2024-10-12
ZIP Code,17946,08/2023,0,0.25,2024-10-12
ZIP Code,17946,09/2023,0,0.25,2024-10-12
ZIP Code,17946,10/2023,0,0.25,2024-10-12
ZIP Code,17946,11/2023,0,0,2024-10-12
ZIP Code,17946,12/2023,0,0,2024-10-12
ZIP Code,17946,01/2024,0,0.25,2024-10-12
ZIP Code,17946,02/2024,0,0,2024-10-12
ZIP Code,17946,03/2024,0,0.25,2024-10-12
ZIP Code,17946,04/2024,0,0,2024-10-12
ZIP Code,17946,05/2024,0,0,2024-10-12
ZIP Code,17946,06/2024,0,0,2024-10-12
ZIP Code,17946,07/2024,0,0,2024-10-12
ZIP Code,17946,08/2024,0,0.25,2024-10-12
ZIP Code,17946,09/2024,0,0.25,2024-10-12
ZIP Code,17946,10/2024,0,0.25,2024-10-12
ZIP Code,17948,01/2020,0,4.25,2024-10-12
ZIP Code,17948,02/2020,2,1,2024-10-12
ZIP Code,17948,03/2020,1,2.25,2024-10-12
ZIP Code,17948,04/2020,0,4.25,2024-10-12
ZIP Code,17948,05/2020,0,3.5,2024-10-12
ZIP Code,17948,06/2020,0,3.25,2024-10-12
ZIP Code,17948,07/2020,0,2.75,2024-10-12
ZIP Code,17948,08/2020,2,2.5,2024-10-12
ZIP Code,17948,09/2020,7,4.5,2024-10-12
ZIP Code,17948,10/2020,2,4.25,2024-10-12
ZIP Code,17948,11/2020,3,4.25,2024-10-12
ZIP Code,17948,12/2020,1,2.25,2024-10-12
ZIP Code,17948,01/2021,1,4.25,2024-10-12
ZIP Code,17948,02/2021,2,1,2024-10-12
ZIP Code,17948,03/2021,0,2.25,2024-10-12
ZIP Code,17948,04/2021,2,4.25,2024-10-12
ZIP Code,17948,05/2021,3,3.5,2024-10-12
ZIP Code,17948,06/2021,2,3.25,2024-10-12
ZIP Code,17948,07/2021,1,2.75,2024-10-12
ZIP Code,17948,08/2021,5,2.5,2024-10-12
ZIP Code,17948,09/2021,2,4.5,2024-10-12
ZIP Code,17948,10/2021,3,4.25,2024-10-12
ZIP Code,17948,11/2021,9,4.25,2024-10-12
ZIP Code,17948,12/2021,1,2.25,2024-10-12
ZIP Code,17948,01/2022,3,4.25,2024-10-12
ZIP Code,17948,02/2022,6,1,2024-10-12
ZIP Code,17948,03/2022,5,2.25,2024-10-12
ZIP Code,17948,04/2022,3,4.25,2024-10-12
ZIP Code,17948,05/2022,0,3.5,2024-10-12
ZIP Code,17948,06/2022,0,3.25,2024-10-12
ZIP Code,17948,07/2022,1,2.75,2024-10-12
ZIP Code,17948,08/2022,5,2.5,2024-10-12
ZIP Code,17948,09/2022,6,4.5,2024-10-12
ZIP Code,17948,10/2022,2,4.25,2024-10-12
ZIP Code,17948,11/2022,6,4.25,2024-10-12
ZIP Code,17948,12/2022,1,2.25,2024-10-12
ZIP Code,17948,01/2023,1,4.25,2024-10-12
ZIP Code,17948,02/2023,1,1,2024-10-12
ZIP Code,17948,03/2023,3,2.25,2024-10-12
ZIP Code,17948,04/2023,1,4.25,2024-10-12
ZIP Code,17948,05/2023,3,3.5,2024-10-12
ZIP Code,17948,06/2023,7,3.25,2024-10-12
ZIP Code,17948,07/2023,5,2.75,2024-10-12
ZIP Code,17948,08/2023,2,2.5,2024-10-12
ZIP Code,17948,09/2023,4,4.5,2024-10-12
ZIP Code,17948,10/2023,5,4.25,2024-10-12
ZIP Code,17948,11/2023,3,4.25,2024-10-12
ZIP Code,17948,12/2023,1,2.25,2024-10-12
ZIP Code,17948,01/2024,7,4.25,2024-10-12
ZIP Code,17948,02/2024,2,1,2024-10-12
ZIP Code,17948,03/2024,0,2.25,2024-10-12
ZIP Code,17948,04/2024,2,4.25,2024-10-12
ZIP Code,17948,05/2024,2,3.5,2024-10-12
ZIP Code,17948,06/2024,5,3.25,2024-10-12
ZIP Code,17948,07/2024,6,2.75,2024-10-12
ZIP Code,17948,08/2024,4,2.5,2024-10-12
ZIP Code,17948,09/2024,2,4.5,2024-10-12
ZIP Code,17948,10/2024,1,2,2024-10-12
ZIP Code,17949,01/2020,0,0,2024-10-12
ZIP Code,17949,02/2020,0,0,2024-10-12
ZIP Code,17949,03/2020,0,0,2024-10-12
ZIP Code,17949,04/2020,0,0,2024-10-12
ZIP Code,17949,05/2020,0,0,2024-10-12
ZIP Code,17949,06/2020,0,0,2024-10-12
ZIP Code,17949,07/2020,0,0,2024-10-12
ZIP Code,17949,08/2020,0,0.25,2024-10-12
ZIP Code,17949,09/2020,0,0.25,2024-10-12
ZIP Code,17949,10/2020,0,0,2024-10-12
ZIP Code,17949,11/2020,0,0,2024-10-12
ZIP Code,17949,12/2020,0,0,2024-10-12
ZIP Code,17949,01/2021,1,0,2024-10-12
ZIP Code,17949,02/2021,0,0,2024-10-12
ZIP Code,17949,03/2021,0,0,2024-10-12
ZIP Code,17949,04/2021,0,0,2024-10-12
ZIP Code,17949,05/2021,0,0,2024-10-12
ZIP Code,17949,06/2021,0,0,2024-10-12
ZIP Code,17949,07/2021,0,0,2024-10-12
ZIP Code,17949,08/2021,0,0.25,2024-10-12
ZIP Code,17949,09/2021,0,0.25,2024-10-12
ZIP Code,17949,10/2021,0,0,2024-10-12
ZIP Code,17949,11/2021,0,0,2024-10-12
ZIP Code,17949,12/2021,0,0,2024-10-12
ZIP Code,17949,01/2022,0,0,2024-10-12
ZIP Code,17949,02/2022,0,0,2024-10-12
ZIP Code,17949,03/2022,0,0,2024-10-12
ZIP Code,17949,04/2022,0,0,2024-10-12
ZIP Code,17949,05/2022,0,0,2024-10-12
ZIP Code,17949,06/2022,0,0,2024-10-12
ZIP Code,17949,07/2022,2,0,2024-10-12
ZIP Code,17949,08/2022,0,0.25,2024-10-12
ZIP Code,17949,09/2022,1,0.25,2024-10-12
ZIP Code,17949,10/2022,0,0,2024-10-12
ZIP Code,17949,11/2022,0,0,2024-10-12
ZIP Code,17949,12/2022,0,0,2024-10-12
ZIP Code,17949,01/2023,0,0,2024-10-12
ZIP Code,17949,02/2023,0,0,2024-10-12
ZIP Code,17949,03/2023,0,0,2024-10-12
ZIP Code,17949,04/2023,0,0,2024-10-12
ZIP Code,17949,05/2023,0,0,2024-10-12
ZIP Code,17949,06/2023,0,0,2024-10-12
ZIP Code,17949,07/2023,0,0,2024-10-12
ZIP Code,17949,08/2023,0,0.25,2024-10-12
ZIP Code,17949,09/2023,1,0.25,2024-10-12
ZIP Code,17949,10/2023,0,0,2024-10-12
ZIP Code,17949,11/2023,0,0,2024-10-12
ZIP Code,17949,12/2023,0,0,2024-10-12
ZIP Code,17949,01/2024,0,0,2024-10-12
ZIP Code,17949,02/2024,0,0,2024-10-12
ZIP Code,17949,03/2024,0,0,2024-10-12
ZIP Code,17949,04/2024,0,0,2024-10-12
ZIP Code,17949,05/2024,0,0,2024-10-12
ZIP Code,17949,06/2024,0,0,2024-10-12
ZIP Code,17949,07/2024,0,0,2024-10-12
ZIP Code,17949,08/2024,0,0.25,2024-10-12
ZIP Code,17949,09/2024,0,0.25,2024-10-12
ZIP Code,17949,10/2024,0,0,2024-10-12
ZIP Code,17951,01/2020,0,0,2024-10-12
ZIP Code,17951,02/2020,0,0,2024-10-12
ZIP Code,17951,03/2020,0,0,2024-10-12
ZIP Code,17951,04/2020,0,0,2024-10-12
ZIP Code,17951,05/2020,0,0,2024-10-12
ZIP Code,17951,06/2020,0,0,2024-10-12
ZIP Code,17951,07/2020,0,0.25,2024-10-12
ZIP Code,17951,08/2020,0,0,2024-10-12
ZIP Code,17951,09/2020,0,0,2024-10-12
ZIP Code,17951,10/2020,0,0,2024-10-12
ZIP Code,17951,11/2020,0,0.5,2024-10-12
ZIP Code,17951,12/2020,0,0,2024-10-12
ZIP Code,17951,01/2021,0,0,2024-10-12
ZIP Code,17951,02/2021,0,0,2024-10-12
