type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Zip Code,15018,White,09/2020,0,0.9,2023-01-07
Zip Code,15018,White,10/2020,0,0.2,2023-01-07
Zip Code,15018,White,11/2020,2,0.7,2023-01-07
Zip Code,15018,White,12/2020,0,0.75,2023-01-07
Zip Code,15018,White,01/2021,0,0.6,2023-01-07
Zip Code,15018,White,02/2021,0,0.9,2023-01-07
Zip Code,15018,White,03/2021,0,0,2023-01-07
Zip Code,15018,White,04/2021,2,0.833333333333333,2023-01-07
Zip Code,15018,White,05/2021,0,0.45,2023-01-07
Zip Code,15018,White,06/2021,0,0.2,2023-01-07
Zip Code,15018,White,07/2021,2,0.45,2023-01-07
Zip Code,15018,White,08/2021,0,0.45,2023-01-07
Zip Code,15018,White,09/2021,0,0.9,2023-01-07
Zip Code,15018,White,10/2021,0,0.2,2023-01-07
Zip Code,15018,White,11/2021,6,0.7,2023-01-07
Zip Code,15018,White,12/2021,4,0.75,2023-01-07
Zip Code,15018,White,01/2022,0,0.6,2023-01-07
Zip Code,15018,White,02/2022,4,0.9,2023-01-07
Zip Code,15018,White,03/2022,0,0,2023-01-07
Zip Code,15018,White,04/2022,4,0.833333333333333,2023-01-07
Zip Code,15018,White,05/2022,12,0.45,2023-01-07
Zip Code,15018,White,06/2022,2,0.2,2023-01-07
Zip Code,15018,White,07/2022,2,0.45,2023-01-07
Zip Code,15018,White,08/2022,4,0.45,2023-01-07
Zip Code,15018,White,09/2022,2,0.9,2023-01-07
Zip Code,15018,White,10/2022,0,0.2,2023-01-07
Zip Code,15018,White,11/2022,0,0.7,2023-01-07
Zip Code,15018,White,12/2022,10,0.75,2023-01-07
Zip Code,15018,White,01/2023,0,0,2023-01-07
Zip Code,15020,White,01/2020,0,0,2023-01-07
Zip Code,15020,White,02/2020,0,0.45,2023-01-07
Zip Code,15020,White,03/2020,0,0.25,2023-01-07
Zip Code,15020,White,04/2020,0,0.2,2023-01-07
Zip Code,15020,White,05/2020,0,1.75,2023-01-07
Zip Code,15020,White,06/2020,0,0.65,2023-01-07
Zip Code,15020,White,07/2020,0,0.45,2023-01-07
Zip Code,15020,White,08/2020,0,0,2023-01-07
Zip Code,15020,White,09/2020,0,0.4,2023-01-07
Zip Code,15020,White,10/2020,0,0.333333333333333,2023-01-07
Zip Code,15020,White,11/2020,0,0,2023-01-07
Zip Code,15020,White,12/2020,0,0,2023-01-07
Zip Code,15020,White,01/2021,2,0,2023-01-07
Zip Code,15020,White,02/2021,0,0.45,2023-01-07
Zip Code,15020,White,03/2021,2,0.25,2023-01-07
Zip Code,15020,White,04/2021,2,0.2,2023-01-07
Zip Code,15020,White,05/2021,0,1.75,2023-01-07
Zip Code,15020,White,06/2021,0,0.65,2023-01-07
Zip Code,15020,White,07/2021,0,0.45,2023-01-07
Zip Code,15020,White,08/2021,0,0,2023-01-07
Zip Code,15020,White,09/2021,0,0.4,2023-01-07
Zip Code,15020,White,10/2021,2,0.333333333333333,2023-01-07
Zip Code,15020,White,11/2021,2,0,2023-01-07
Zip Code,15020,White,12/2021,2,0,2023-01-07
Zip Code,15020,White,01/2022,0,0,2023-01-07
Zip Code,15020,White,02/2022,0,0.45,2023-01-07
Zip Code,15020,White,03/2022,0,0.25,2023-01-07
Zip Code,15020,White,04/2022,0,0.2,2023-01-07
Zip Code,15020,White,05/2022,0,1.75,2023-01-07
Zip Code,15020,White,06/2022,0,0.65,2023-01-07
Zip Code,15020,White,07/2022,0,0.45,2023-01-07
Zip Code,15020,White,08/2022,0,0,2023-01-07
Zip Code,15020,White,09/2022,0,0.4,2023-01-07
Zip Code,15020,White,10/2022,0,0.333333333333333,2023-01-07
Zip Code,15020,White,11/2022,0,0,2023-01-07
Zip Code,15020,White,12/2022,0,0,2023-01-07
Zip Code,15020,White,01/2023,0,0,2023-01-07
Zip Code,15021,,09/2021,2,,2023-01-07
Zip Code,15022,,09/2022,2,,2023-01-07
Zip Code,15024,White,01/2020,14,4.54285714285714,2023-01-07
Zip Code,15024,White,02/2020,10,3.25,2023-01-07
Zip Code,15024,White,03/2020,2,3.91666666666667,2023-01-07
Zip Code,15024,White,04/2020,0,5.35,2023-01-07
Zip Code,15024,White,05/2020,0,5.41666666666667,2023-01-07
Zip Code,15024,White,06/2020,2,3.66190476190476,2023-01-07
Zip Code,15024,White,07/2020,0,6.4,2023-01-07
Zip Code,15024,White,08/2020,2,4.95476190476191,2023-01-07
Zip Code,15024,White,09/2020,4,6.88333333333333,2023-01-07
Zip Code,15024,White,10/2020,2,4.43333333333333,2023-01-07
Zip Code,15024,White,11/2020,2,3.76666666666667,2023-01-07
Zip Code,15024,White,12/2020,0,2.35,2023-01-07
Zip Code,15024,White,01/2021,0,4.54285714285714,2023-01-07
Zip Code,15024,White,02/2021,4,2.95,2023-01-07
Zip Code,15024,White,03/2021,2,3.91666666666667,2023-01-07
Zip Code,15024,White,04/2021,0,5.35,2023-01-07
Zip Code,15024,White,05/2021,2,5.41666666666667,2023-01-07
Zip Code,15024,White,06/2021,2,3.66190476190476,2023-01-07
Zip Code,15024,White,07/2021,2,6.4,2023-01-07
Zip Code,15024,White,08/2021,2,4.95476190476191,2023-01-07
Zip Code,15024,White,09/2021,8,6.88333333333333,2023-01-07
Zip Code,15024,White,10/2021,2,4.43333333333333,2023-01-07
Zip Code,15024,White,11/2021,18,3.76666666666667,2023-01-07
Zip Code,15024,White,12/2021,6,2.35,2023-01-07
Zip Code,15024,White,01/2022,6,4.54285714285714,2023-01-07
Zip Code,15024,White,02/2022,6,3,2023-01-07
Zip Code,15024,White,03/2022,12,3.91666666666667,2023-01-07
Zip Code,15024,White,04/2022,4,5.35,2023-01-07
Zip Code,15024,White,05/2022,2,5.41666666666667,2023-01-07
Zip Code,15024,White,06/2022,6,3.66190476190476,2023-01-07
Zip Code,15024,White,07/2022,10,6.4,2023-01-07
Zip Code,15024,White,08/2022,2,4.95476190476191,2023-01-07
