city,type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
"Indianapolis, IN",County,18097,White,01/2023,2623,1405.6,2023-04-08
"Indianapolis, IN",County,18097,White,02/2023,2184,999.4,2023-04-08
"Indianapolis, IN",County,18097,White,03/2023,1827,899.55,2023-04-08
"Indianapolis, IN",County,18097,White,04/2023,70,127.375,2023-04-08
"Indianapolis, IN",County,sealed,"",01/2020,37,148.2,2023-04-08
"Indianapolis, IN",County,sealed,"",02/2020,19,118.4,2023-04-08
"Indianapolis, IN",County,sealed,"",03/2020,7,20.4,2023-04-08
"Indianapolis, IN",County,sealed,"",04/2020,0,17.35,2023-04-08
"Indianapolis, IN",County,sealed,"",05/2020,0,22.7916666666667,2023-04-08
"Indianapolis, IN",County,sealed,"",06/2020,2,26.15,2023-04-08
"Indianapolis, IN",County,sealed,"",07/2020,2,19.45,2023-04-08
"Indianapolis, IN",County,sealed,"",08/2020,10,23.625,2023-04-08
"Indianapolis, IN",County,sealed,"",09/2020,12,24.7,2023-04-08
"Indianapolis, IN",County,sealed,"",10/2020,3,20.55,2023-04-08
"Indianapolis, IN",County,sealed,"",11/2020,5,20.6,2023-04-08
"Indianapolis, IN",County,sealed,"",12/2020,6,13.7,2023-04-08
"Indianapolis, IN",County,sealed,"",01/2021,5,204.55,2023-04-08
"Indianapolis, IN",County,sealed,"",02/2021,4,157.85,2023-04-08
"Indianapolis, IN",County,sealed,"",03/2021,9,18.8,2023-04-08
"Indianapolis, IN",County,sealed,"",04/2021,3,15.8,2023-04-08
"Indianapolis, IN",County,sealed,"",05/2021,7,20.4583333333333,2023-04-08
"Indianapolis, IN",County,sealed,"",06/2021,5,24.15,2023-04-08
"Indianapolis, IN",County,sealed,"",07/2021,9,17.85,2023-04-08
"Indianapolis, IN",County,sealed,"",08/2021,7,25.95,2023-04-08
"Indianapolis, IN",County,sealed,"",09/2021,13,22.8,2023-04-08
"Indianapolis, IN",County,sealed,"",10/2021,15,22.4166666666667,2023-04-08
"Indianapolis, IN",County,sealed,"",11/2021,3,18.4,2023-04-08
"Indianapolis, IN",County,sealed,"",12/2021,7,13,2023-04-08
"Indianapolis, IN",County,sealed,"",01/2022,9,169.125,2023-04-08
"Indianapolis, IN",County,sealed,"",02/2022,8,157,2023-04-08
"Indianapolis, IN",County,sealed,"",03/2022,14,17.1,2023-04-08
"Indianapolis, IN",County,sealed,"",04/2022,12,15.1,2023-04-08
"Indianapolis, IN",County,sealed,"",05/2022,14,23.6,2023-04-08
"Indianapolis, IN",County,sealed,"",06/2022,7,23.05,2023-04-08
"Indianapolis, IN",County,sealed,"",07/2022,21,20.875,2023-04-08
"Indianapolis, IN",County,sealed,"",08/2022,17,24.85,2023-04-08
"Indianapolis, IN",County,sealed,"",09/2022,29,21.35,2023-04-08
"Indianapolis, IN",County,sealed,"",10/2022,5,21.4583333333333,2023-04-08
"Indianapolis, IN",County,sealed,"",11/2022,5,17.5,2023-04-08
"Indianapolis, IN",County,sealed,"",12/2022,53,12.5,2023-04-08
"Indianapolis, IN",County,sealed,"",01/2023,19,192.1,2023-04-08
"Indianapolis, IN",County,sealed,"",02/2023,26,148.85,2023-04-08
"Indianapolis, IN",County,sealed,"",03/2023,7,16.7,2023-04-08
"Indianapolis, IN",County,sealed,"",04/2023,0,1.75,2023-04-08
"Jacksonville, FL",County,12031,White,01/2020,1275,573.32,2023-04-01
"Jacksonville, FL",County,12031,White,02/2020,939,375.64,2023-04-01
"Jacksonville, FL",County,12031,White,03/2020,631,457.8,2023-04-01
"Jacksonville, FL",County,12031,White,04/2020,43,470.2,2023-04-01
"Jacksonville, FL",County,12031,White,05/2020,31,539.233333333333,2023-04-01
"Jacksonville, FL",County,12031,White,06/2020,57,660.36,2023-04-01
"Jacksonville, FL",County,12031,White,07/2020,56,590.6,2023-04-01
"Jacksonville, FL",County,12031,White,08/2020,838,595.833333333333,2023-04-01
"Jacksonville, FL",County,12031,White,09/2020,935,630.88,2023-04-01
"Jacksonville, FL",County,12031,White,10/2020,961,546.56,2023-04-01
"Jacksonville, FL",County,12031,White,11/2020,843,567.2,2023-04-01
"Jacksonville, FL",County,12031,White,12/2020,1037,578.96,2023-04-01
"Jacksonville, FL",County,12031,White,01/2021,939,731.88,2023-04-01
"Jacksonville, FL",County,12031,White,02/2021,692,488.92,2023-04-01
"Jacksonville, FL",County,12031,White,03/2021,709,436.16,2023-04-01
"Jacksonville, FL",County,12031,White,04/2021,447,446.44,2023-04-01
"Jacksonville, FL",County,12031,White,05/2021,456,507.833333333333,2023-04-01
"Jacksonville, FL",County,12031,White,06/2021,651,625.68,2023-04-01
"Jacksonville, FL",County,12031,White,07/2021,829,560.64,2023-04-01
"Jacksonville, FL",County,12031,White,08/2021,724,675.88,2023-04-01
"Jacksonville, FL",County,12031,White,09/2021,1002,595.72,2023-04-01
"Jacksonville, FL",County,12031,White,10/2021,819,601.7,2023-04-01
"Jacksonville, FL",County,12031,White,11/2021,656,542.8,2023-04-01
"Jacksonville, FL",County,12031,White,12/2021,643,552.72,2023-04-01
"Jacksonville, FL",County,12031,White,01/2022,844,586,2023-04-01
"Jacksonville, FL",County,12031,White,02/2022,746,467.2,2023-04-01
"Jacksonville, FL",County,12031,White,03/2022,989,415,2023-04-01
"Jacksonville, FL",County,12031,White,04/2022,915,418.36,2023-04-01
"Jacksonville, FL",County,12031,White,05/2022,978,574.52,2023-04-01
"Jacksonville, FL",County,12031,White,06/2022,1295,591.32,2023-04-01
"Jacksonville, FL",County,12031,White,07/2022,1368,627.2,2023-04-01
"Jacksonville, FL",County,12031,White,08/2022,1569,642.04,2023-04-01
"Jacksonville, FL",County,12031,White,09/2022,1260,564.28,2023-04-01
"Jacksonville, FL",County,12031,White,10/2022,1376,569.966666666667,2023-04-01
"Jacksonville, FL",County,12031,White,11/2022,1245,514.84,2023-04-01
"Jacksonville, FL",County,12031,White,12/2022,1311,531.76,2023-04-01
"Jacksonville, FL",County,12031,White,01/2023,1277,667.32,2023-04-01
"Jacksonville, FL",County,12031,White,02/2023,1488,436.88,2023-04-01
"Jacksonville, FL",County,12031,White,03/2023,980,389.92,2023-04-01
"Jacksonville, FL",County,12031,White,04/2023,0,21.8,2023-04-01
"Jacksonville, FL",County,sealed,"",01/2020,3,0.56,2023-04-01
"Jacksonville, FL",County,sealed,"",02/2020,7,0.24,2023-04-01
"Jacksonville, FL",County,sealed,"",03/2020,2,0.48,2023-04-01
"Jacksonville, FL",County,sealed,"",04/2020,0,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",05/2020,1,0.933333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",06/2020,0,0.76,2023-04-01
"Jacksonville, FL",County,sealed,"",07/2020,1,0.48,2023-04-01
"Jacksonville, FL",County,sealed,"",08/2020,1,0.266666666666667,2023-04-01
"Jacksonville, FL",County,sealed,"",09/2020,3,0.44,2023-04-01
"Jacksonville, FL",County,sealed,"",10/2020,1,0.12,2023-04-01
"Jacksonville, FL",County,sealed,"",11/2020,2,0.68,2023-04-01
"Jacksonville, FL",County,sealed,"",12/2020,2,0.76,2023-04-01
"Jacksonville, FL",County,sealed,"",01/2021,1,0.76,2023-04-01
"Jacksonville, FL",County,sealed,"",02/2021,2,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",03/2021,0,0.48,2023-04-01
"Jacksonville, FL",County,sealed,"",04/2021,4,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",05/2021,4,0.933333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",06/2021,0,0.72,2023-04-01
"Jacksonville, FL",County,sealed,"",07/2021,0,0.48,2023-04-01
"Jacksonville, FL",County,sealed,"",08/2021,7,0.28,2023-04-01
"Jacksonville, FL",County,sealed,"",09/2021,4,0.4,2023-04-01
"Jacksonville, FL",County,sealed,"",10/2021,4,0.133333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",11/2021,1,0.6,2023-04-01
"Jacksonville, FL",County,sealed,"",12/2021,3,0.64,2023-04-01
"Jacksonville, FL",County,sealed,"",01/2022,4,0.633333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",02/2022,3,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",03/2022,1,0.44,2023-04-01
"Jacksonville, FL",County,sealed,"",04/2022,4,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",05/2022,4,1.08,2023-04-01
"Jacksonville, FL",County,sealed,"",06/2022,6,0.68,2023-04-01
"Jacksonville, FL",County,sealed,"",07/2022,6,0.533333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",08/2022,6,0.28,2023-04-01
"Jacksonville, FL",County,sealed,"",09/2022,9,0.36,2023-04-01
"Jacksonville, FL",County,sealed,"",10/2022,6,0.133333333333333,2023-04-01
"Jacksonville, FL",County,sealed,"",11/2022,3,0.6,2023-04-01
"Jacksonville, FL",County,sealed,"",12/2022,4,0.64,2023-04-01
"Jacksonville, FL",County,sealed,"",01/2023,3,0.68,2023-04-01
"Jacksonville, FL",County,sealed,"",02/2023,14,0.32,2023-04-01
"Jacksonville, FL",County,sealed,"",03/2023,4,0.36,2023-04-01
"Jacksonville, FL",County,sealed,"",04/2023,0,0,2023-04-01
"Kansas City, MO",County,29095,White,01/2020,754,411.85,2023-04-01
"Kansas City, MO",County,29095,White,02/2020,589,288.5,2023-04-01
"Kansas City, MO",County,29095,White,03/2020,433,437.45,2023-04-01
"Kansas City, MO",County,29095,White,04/2020,153,382.15,2023-04-01
"Kansas City, MO",County,29095,White,05/2020,172,464.166666666667,2023-04-01
"Kansas City, MO",County,29095,White,06/2020,234,507.8,2023-04-01
"Kansas City, MO",County,29095,White,07/2020,275,497.25,2023-04-01
"Kansas City, MO",County,29095,White,08/2020,404,492.833333333333,2023-04-01
"Kansas City, MO",County,29095,White,09/2020,416,473.65,2023-04-01
"Kansas City, MO",County,29095,White,10/2020,362,423.6,2023-04-01
"Kansas City, MO",County,29095,White,11/2020,261,449.15,2023-04-01
"Kansas City, MO",County,29095,White,12/2020,359,412.65,2023-04-01
"Kansas City, MO",County,29095,White,01/2021,271,523.75,2023-04-01
"Kansas City, MO",County,29095,White,02/2021,268,374.7,2023-04-01
"Kansas City, MO",County,29095,White,03/2021,415,415.8,2023-04-01
"Kansas City, MO",County,29095,White,04/2021,294,364.6,2023-04-01
"Kansas City, MO",County,29095,White,05/2021,351,440.25,2023-04-01
"Kansas City, MO",County,29095,White,06/2021,507,488.95,2023-04-01
"Kansas City, MO",County,29095,White,07/2021,399,475.85,2023-04-01
"Kansas City, MO",County,29095,White,08/2021,423,563.75,2023-04-01
"Kansas City, MO",County,29095,White,09/2021,647,449.85,2023-04-01
"Kansas City, MO",County,29095,White,10/2021,641,460.583333333333,2023-04-01
"Kansas City, MO",County,29095,White,11/2021,446,427.55,2023-04-01
"Kansas City, MO",County,29095,White,12/2021,358,396.75,2023-04-01
"Kansas City, MO",County,29095,White,01/2022,600,417.958333333333,2023-04-01
"Kansas City, MO",County,29095,White,02/2022,618,351.7,2023-04-01
"Kansas City, MO",County,29095,White,03/2022,607,395.1,2023-04-01
"Kansas City, MO",County,29095,White,04/2022,628,343.55,2023-04-01
"Kansas City, MO",County,29095,White,05/2022,580,493.75,2023-04-01
"Kansas City, MO",County,29095,White,06/2022,687,456.65,2023-04-01
"Kansas City, MO",County,29095,White,07/2022,759,518.458333333333,2023-04-01
"Kansas City, MO",County,29095,White,08/2022,834,531.95,2023-04-01
"Kansas City, MO",County,29095,White,09/2022,766,415.8,2023-04-01
"Kansas City, MO",County,29095,White,10/2022,874,437.541666666667,2023-04-01
"Kansas City, MO",County,29095,White,11/2022,776,404.65,2023-04-01
"Kansas City, MO",County,29095,White,12/2022,481,377,2023-04-01
"Kansas City, MO",County,29095,White,01/2023,790,476.6,2023-04-01
"Kansas City, MO",County,29095,White,02/2023,865,338.3,2023-04-01
"Kansas City, MO",County,29095,White,03/2023,668,373.1,2023-04-01
"Kansas City, MO",County,29095,White,04/2023,0,23,2023-04-01
"Kansas City, MO",County,sealed,"",01/2020,10,4.5,2023-04-01
"Kansas City, MO",County,sealed,"",02/2020,4,2.3,2023-04-01
"Kansas City, MO",County,sealed,"",03/2020,3,7.55,2023-04-01
"Kansas City, MO",County,sealed,"",04/2020,2,4.8,2023-04-01
"Kansas City, MO",County,sealed,"",05/2020,3,4.08333333333333,2023-04-01
"Kansas City, MO",County,sealed,"",06/2020,1,3.55,2023-04-01
"Kansas City, MO",County,sealed,"",07/2020,5,5.15,2023-04-01
"Kansas City, MO",County,sealed,"",08/2020,3,4.66666666666667,2023-04-01
"Kansas City, MO",County,sealed,"",09/2020,4,4.9,2023-04-01
"Kansas City, MO",County,sealed,"",10/2020,0,5.35,2023-04-01
"Kansas City, MO",County,sealed,"",11/2020,3,5.5,2023-04-01
"Kansas City, MO",County,sealed,"",12/2020,3,3.4,2023-04-01
"Kansas City, MO",County,sealed,"",01/2021,1,5.3,2023-04-01
"Kansas City, MO",County,sealed,"",02/2021,3,2.8,2023-04-01
"Kansas City, MO",County,sealed,"",03/2021,1,7.3,2023-04-01
"Kansas City, MO",County,sealed,"",04/2021,3,4.5,2023-04-01
"Kansas City, MO",County,sealed,"",05/2021,1,3.875,2023-04-01
"Kansas City, MO",County,sealed,"",06/2021,8,3.45,2023-04-01
"Kansas City, MO",County,sealed,"",07/2021,2,4.9,2023-04-01
"Kansas City, MO",County,sealed,"",08/2021,1,5.35,2023-04-01
"Kansas City, MO",County,sealed,"",09/2021,5,4.35,2023-04-01
"Kansas City, MO",County,sealed,"",10/2021,3,5.5,2023-04-01
"Kansas City, MO",County,sealed,"",11/2021,1,5.35,2023-04-01
"Kansas City, MO",County,sealed,"",12/2021,6,3.2,2023-04-01
"Kansas City, MO",County,sealed,"",01/2022,1,4.375,2023-04-01
"Kansas City, MO",County,sealed,"",02/2022,1,2.65,2023-04-01
"Kansas City, MO",County,sealed,"",03/2022,5,7.25,2023-04-01
"Kansas City, MO",County,sealed,"",04/2022,4,4.35,2023-04-01
"Kansas City, MO",County,sealed,"",05/2022,4,4.35,2023-04-01
"Kansas City, MO",County,sealed,"",06/2022,10,3.25,2023-04-01
"Kansas City, MO",County,sealed,"",07/2022,2,5.29166666666667,2023-04-01
"Kansas City, MO",County,sealed,"",08/2022,9,4.65,2023-04-01
"Kansas City, MO",County,sealed,"",09/2022,3,4.2,2023-04-01
"Kansas City, MO",County,sealed,"",10/2022,8,5.125,2023-04-01
"Kansas City, MO",County,sealed,"",11/2022,4,5.1,2023-04-01
"Kansas City, MO",County,sealed,"",12/2022,2,3.1,2023-04-01
"Kansas City, MO",County,sealed,"",01/2023,7,4.9,2023-04-01
"Kansas City, MO",County,sealed,"",02/2023,5,2.55,2023-04-01
"Kansas City, MO",County,sealed,"",03/2023,3,6.95,2023-04-01
"Kansas City, MO",County,sealed,"",04/2023,0,0.25,2023-04-01
"Las Vegas, NV",County,32003,Other,01/2020,3027,1743.25,2023-03-04
"Las Vegas, NV",County,32003,Other,02/2020,2987,1364.45,2023-03-04
"Las Vegas, NV",County,32003,Other,03/2020,1155,1664.7,2023-03-04
"Las Vegas, NV",County,32003,Other,04/2020,66,1542.95,2023-03-04
"Las Vegas, NV",County,32003,Other,05/2020,114,1782.20833333333,2023-03-04
"Las Vegas, NV",County,32003,Other,06/2020,155,1944.5,2023-03-04
"Las Vegas, NV",County,32003,Other,07/2020,254,1587.8,2023-03-04
"Las Vegas, NV",County,32003,Other,08/2020,566,1761.45833333333,2023-03-04
"Las Vegas, NV",County,32003,Other,09/2020,822,1761.3,2023-03-04
"Las Vegas, NV",County,32003,Other,10/2020,3303,1599.85,2023-03-04
"Las Vegas, NV",County,32003,Other,11/2020,5006,1871.25,2023-03-04
"Las Vegas, NV",County,32003,Other,12/2020,2743,1723.2,2023-03-04
"Las Vegas, NV",County,32003,Other,01/2021,1826,2154.45,2023-03-04
"Las Vegas, NV",County,32003,Other,02/2021,2094,1709.45,2023-03-04
"Las Vegas, NV",County,32003,Other,03/2021,2747,1568.25,2023-03-04
"Las Vegas, NV",County,32003,Other,04/2021,2083,1430.3,2023-03-04
"Las Vegas, NV",County,32003,Other,05/2021,1992,1667.91666666667,2023-03-04
"Las Vegas, NV",County,32003,Other,06/2021,4278,1812,2023-03-04
"Las Vegas, NV",County,32003,Other,07/2021,3482,1474.05,2023-03-04
"Las Vegas, NV",County,32003,Other,08/2021,3581,1975.8,2023-03-04
"Las Vegas, NV",County,32003,Other,09/2021,3802,1634.6,2023-03-04
"Las Vegas, NV",County,32003,Other,10/2021,4245,1742.91666666667,2023-03-04
"Las Vegas, NV",County,32003,Other,11/2021,3843,1737.95,2023-03-04
"Las Vegas, NV",County,32003,Other,12/2021,4012,1604.9,2023-03-04
"Las Vegas, NV",County,32003,Other,01/2022,4252,1715.04166666667,2023-03-04
"Las Vegas, NV",County,32003,Other,02/2022,4480,1625.5,2023-03-04
"Las Vegas, NV",County,32003,Other,03/2022,4555,1485.7,2023-03-04
"Las Vegas, NV",County,32003,Other,04/2022,4007,1341.05,2023-03-04
"Las Vegas, NV",County,32003,Other,05/2022,3840,1892.05,2023-03-04
"Las Vegas, NV",County,32003,Other,06/2022,5068,1710.35,2023-03-04
"Las Vegas, NV",County,32003,Other,07/2022,5111,1650.5,2023-03-04
"Las Vegas, NV",County,32003,Other,08/2022,5547,1877.15,2023-03-04
"Las Vegas, NV",County,32003,Other,09/2022,5272,1538.3,2023-03-04
"Las Vegas, NV",County,32003,Other,10/2022,4923,1648.16666666667,2023-03-04
"Las Vegas, NV",County,32003,Other,11/2022,4832,1633.7,2023-03-04
"Las Vegas, NV",County,32003,Other,12/2022,5448,1527.25,2023-03-04
"Las Vegas, NV",County,32003,Other,01/2023,5460,1964.65,2023-03-04
"Las Vegas, NV",County,32003,Other,02/2023,4381,1545.8,2023-03-04
"Las Vegas, NV",County,32003,Other,03/2023,0,178,2023-03-04
"Las Vegas, NV",County,sealed,"",01/2020,11,4.8,2023-03-04
"Las Vegas, NV",County,sealed,"",02/2020,4,3.95,2023-03-04
"Las Vegas, NV",County,sealed,"",03/2020,6,4.45,2023-03-04
"Las Vegas, NV",County,sealed,"",04/2020,0,4.85,2023-03-04
"Las Vegas, NV",County,sealed,"",05/2020,1,4.75,2023-03-04
"Las Vegas, NV",County,sealed,"",06/2020,2,5.55,2023-03-04
"Las Vegas, NV",County,sealed,"",07/2020,2,3.05,2023-03-04
"Las Vegas, NV",County,sealed,"",08/2020,0,6.08333333333333,2023-03-04
"Las Vegas, NV",County,sealed,"",09/2020,3,3.8,2023-03-04
"Las Vegas, NV",County,sealed,"",10/2020,4,4.65,2023-03-04
"Las Vegas, NV",County,sealed,"",11/2020,12,4.45,2023-03-04
"Las Vegas, NV",County,sealed,"",12/2020,6,4.85,2023-03-04
"Las Vegas, NV",County,sealed,"",01/2021,2,6.1,2023-03-04
"Las Vegas, NV",County,sealed,"",02/2021,9,5.05,2023-03-04
"Las Vegas, NV",County,sealed,"",03/2021,4,4.25,2023-03-04
"Las Vegas, NV",County,sealed,"",04/2021,5,4.55,2023-03-04
"Las Vegas, NV",County,sealed,"",05/2021,3,4.41666666666667,2023-03-04
"Las Vegas, NV",County,sealed,"",06/2021,3,4.8,2023-03-04
"Las Vegas, NV",County,sealed,"",07/2021,8,2.95,2023-03-04
"Las Vegas, NV",County,sealed,"",08/2021,8,6.65,2023-03-04
"Las Vegas, NV",County,sealed,"",09/2021,3,3.7,2023-03-04
"Las Vegas, NV",County,sealed,"",10/2021,8,5.125,2023-03-04
"Las Vegas, NV",County,sealed,"",11/2021,12,4.15,2023-03-04
"Las Vegas, NV",County,sealed,"",12/2021,6,4.55,2023-03-04
"Las Vegas, NV",County,sealed,"",01/2022,9,4.75,2023-03-04
"Las Vegas, NV",County,sealed,"",02/2022,8,4.7,2023-03-04
"Las Vegas, NV",County,sealed,"",03/2022,6,4,2023-03-04
"Las Vegas, NV",County,sealed,"",04/2022,9,4.5,2023-03-04
"Las Vegas, NV",County,sealed,"",05/2022,4,5,2023-03-04
"Las Vegas, NV",County,sealed,"",06/2022,6,4.7,2023-03-04
"Las Vegas, NV",County,sealed,"",07/2022,6,3.29166666666667,2023-03-04
"Las Vegas, NV",County,sealed,"",08/2022,7,6.15,2023-03-04
"Las Vegas, NV",County,sealed,"",09/2022,8,3.5,2023-03-04
"Las Vegas, NV",County,sealed,"",10/2022,9,4.75,2023-03-04
"Las Vegas, NV",County,sealed,"",11/2022,5,3.85,2023-03-04
"Las Vegas, NV",County,sealed,"",12/2022,9,4.35,2023-03-04
"Las Vegas, NV",County,sealed,"",01/2023,20,5.4,2023-03-04
"Las Vegas, NV",County,sealed,"",02/2023,39,4.35,2023-03-04
"Las Vegas, NV",County,sealed,"",03/2023,0,0.5,2023-03-04
"Memphis, TN",County,47157,Black,01/2020,2503,1293,2023-04-08
"Memphis, TN",County,47157,Black,02/2020,2146,1048.8,2023-04-08
"Memphis, TN",County,47157,Black,03/2020,1226,1118,2023-04-08
"Memphis, TN",County,47157,Black,04/2020,353,1055.85,2023-04-08
"Memphis, TN",County,47157,Black,05/2020,666,1328.58333333333,2023-04-08
"Memphis, TN",County,47157,Black,06/2020,1047,1435.8,2023-04-08
"Memphis, TN",County,47157,Black,07/2020,1188,1348.25,2023-04-08
"Memphis, TN",County,47157,Black,08/2020,1202,1411.70833333333,2023-04-08
"Memphis, TN",County,47157,Black,09/2020,1455,1314,2023-04-08
"Memphis, TN",County,47157,Black,10/2020,1626,1243.65,2023-04-08
"Memphis, TN",County,47157,Black,11/2020,1379,1326.75,2023-04-08
"Memphis, TN",County,47157,Black,12/2020,1410,1153.15,2023-04-08
"Memphis, TN",County,47157,Black,01/2021,822,1565.35,2023-04-08
"Memphis, TN",County,47157,Black,02/2021,673,1320.55,2023-04-08
"Memphis, TN",County,47157,Black,03/2021,1417,1045.95,2023-04-08
"Memphis, TN",County,47157,Black,04/2021,1312,986.85,2023-04-08
"Memphis, TN",County,47157,Black,05/2021,1144,1250.75,2023-04-08
"Memphis, TN",County,47157,Black,06/2021,1281,1362.6,2023-04-08
"Memphis, TN",County,47157,Black,07/2021,1256,1264.2,2023-04-08
"Memphis, TN",County,47157,Black,08/2021,1498,1573.65,2023-04-08
"Memphis, TN",County,47157,Black,09/2021,1802,1227.9,2023-04-08
"Memphis, TN",County,47157,Black,10/2021,1715,1350.25,2023-04-08
"Memphis, TN",County,47157,Black,11/2021,1522,1240.25,2023-04-08
"Memphis, TN",County,47157,Black,12/2021,1601,1089.15,2023-04-08
"Memphis, TN",County,47157,Black,01/2022,1981,1254.625,2023-04-08
"Memphis, TN",County,47157,Black,02/2022,1769,1246.85,2023-04-08
"Memphis, TN",County,47157,Black,03/2022,1910,993.15,2023-04-08
"Memphis, TN",County,47157,Black,04/2022,1717,922.2,2023-04-08
"Memphis, TN",County,47157,Black,05/2022,2191,1427.85,2023-04-08
"Memphis, TN",County,47157,Black,06/2022,2374,1293.15,2023-04-08
"Memphis, TN",County,47157,Black,07/2022,2582,1397.25,2023-04-08
"Memphis, TN",County,47157,Black,08/2022,2555,1499.1,2023-04-08
"Memphis, TN",County,47157,Black,09/2022,2563,1156.2,2023-04-08
"Memphis, TN",County,47157,Black,10/2022,2682,1283.58333333333,2023-04-08
"Memphis, TN",County,47157,Black,11/2022,2459,1175.8,2023-04-08
"Memphis, TN",County,47157,Black,12/2022,2295,1034.3,2023-04-08
"Memphis, TN",County,47157,Black,01/2023,2716,1445.45,2023-04-08
"Memphis, TN",County,47157,Black,02/2023,1794,1189,2023-04-08
"Memphis, TN",County,47157,Black,03/2023,1898,951.75,2023-04-08
"Memphis, TN",County,47157,Black,04/2023,63,161.375,2023-04-08
"Memphis, TN",County,sealed,"",01/2020,3,5.6,2023-04-08
"Memphis, TN",County,sealed,"",02/2020,1,1.45,2023-04-08
"Memphis, TN",County,sealed,"",03/2020,2,1.35,2023-04-08
"Memphis, TN",County,sealed,"",04/2020,0,3.85,2023-04-08
"Memphis, TN",County,sealed,"",05/2020,1,3.08333333333333,2023-04-08
"Memphis, TN",County,sealed,"",06/2020,1,4.3,2023-04-08
"Memphis, TN",County,sealed,"",07/2020,2,1.8,2023-04-08
"Memphis, TN",County,sealed,"",08/2020,3,3.875,2023-04-08
"Memphis, TN",County,sealed,"",09/2020,2,2.15,2023-04-08
"Memphis, TN",County,sealed,"",10/2020,1,3.85,2023-04-08
"Memphis, TN",County,sealed,"",11/2020,0,2.9,2023-04-08
"Memphis, TN",County,sealed,"",12/2020,0,4.65,2023-04-08
"Memphis, TN",County,sealed,"",01/2021,0,6.45,2023-04-08
"Memphis, TN",County,sealed,"",02/2021,1,1.95,2023-04-08
"Memphis, TN",County,sealed,"",03/2021,0,1.3,2023-04-08
"Memphis, TN",County,sealed,"",04/2021,1,3.45,2023-04-08
"Memphis, TN",County,sealed,"",05/2021,2,2.83333333333333,2023-04-08
"Memphis, TN",County,sealed,"",06/2021,0,4.15,2023-04-08
"Memphis, TN",County,sealed,"",07/2021,1,1.75,2023-04-08
"Memphis, TN",County,sealed,"",08/2021,0,4.5,2023-04-08
"Memphis, TN",County,sealed,"",09/2021,0,1.95,2023-04-08
"Memphis, TN",County,sealed,"",10/2021,2,3.95833333333333,2023-04-08
"Memphis, TN",County,sealed,"",11/2021,5,2.8,2023-04-08
"Memphis, TN",County,sealed,"",12/2021,3,4.55,2023-04-08
"Memphis, TN",County,sealed,"",01/2022,5,5.29166666666667,2023-04-08
"Memphis, TN",County,sealed,"",02/2022,10,1.7,2023-04-08
"Memphis, TN",County,sealed,"",03/2022,3,1.2,2023-04-08
"Memphis, TN",County,sealed,"",04/2022,2,3.4,2023-04-08
"Memphis, TN",County,sealed,"",05/2022,3,3.3,2023-04-08
"Memphis, TN",County,sealed,"",06/2022,7,4.05,2023-04-08
"Memphis, TN",County,sealed,"",07/2022,8,1.83333333333333,2023-04-08
"Memphis, TN",County,sealed,"",08/2022,4,4.35,2023-04-08
"Memphis, TN",County,sealed,"",09/2022,2,1.9,2023-04-08
"Memphis, TN",County,sealed,"",10/2022,4,3.66666666666667,2023-04-08
"Memphis, TN",County,sealed,"",11/2022,3,2.6,2023-04-08
"Memphis, TN",County,sealed,"",12/2022,5,4.4,2023-04-08
"Memphis, TN",County,sealed,"",01/2023,6,6.25,2023-04-08
"Memphis, TN",County,sealed,"",02/2023,5,1.65,2023-04-08
"Memphis, TN",County,sealed,"",03/2023,1,1.2,2023-04-08
"Memphis, TN",County,sealed,"",04/2023,0,0.25,2023-04-08
Miami-Ft. Lauderdale,County,12011,,01/2020,1374,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,02/2020,1180,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,03/2020,707,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,04/2020,106,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,05/2020,189,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,06/2020,329,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,07/2020,255,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,08/2020,742,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,09/2020,1042,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,10/2020,1221,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,11/2020,998,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,12/2020,527,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,01/2021,868,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,02/2021,977,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,03/2021,917,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,04/2021,739,,2022-12-31
Miami-Ft. Lauderdale,County,12011,,05/2021,613,,2022-12-31
