type,xcourtcofips,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,,12086004207,,09/2020,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,10/2020,0,17.3333333333333,2024-03-30
Census Tract,,12086004207,,11/2020,0,17.8333333333333,2024-03-30
Census Tract,,12086004207,,12/2020,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,01/2021,0,13.5,2024-03-30
Census Tract,,12086004207,,02/2021,0,17.6666666666667,2024-03-30
Census Tract,,12086004207,,03/2021,0,11.1666666666667,2024-03-30
Census Tract,,12086004207,,04/2021,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,05/2021,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,06/2021,0,14.8333333333333,2024-03-30
Census Tract,,12086004207,,07/2021,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,08/2021,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,09/2021,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,10/2021,0,17.3333333333333,2024-03-30
Census Tract,,12086004207,,11/2021,0,17.8333333333333,2024-03-30
Census Tract,,12086004207,,12/2021,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,01/2022,0,13.5,2024-03-30
Census Tract,,12086004207,,02/2022,0,17.6666666666667,2024-03-30
Census Tract,,12086004207,,03/2022,0,11.1666666666667,2024-03-30
Census Tract,,12086004207,,04/2022,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,05/2022,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,06/2022,0,14.8333333333333,2024-03-30
Census Tract,,12086004207,,07/2022,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,08/2022,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,09/2022,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,10/2022,0,17.3333333333333,2024-03-30
Census Tract,,12086004207,,12/2022,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,01/2023,0,13.5,2024-03-30
Census Tract,,12086004207,,02/2023,0,17.6666666666667,2024-03-30
Census Tract,,12086004207,,03/2023,0,11.1666666666667,2024-03-30
Census Tract,,12086004207,,04/2023,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,05/2023,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,06/2023,0,14.8333333333333,2024-03-30
Census Tract,,12086004207,,07/2023,0,15.1666666666667,2024-03-30
Census Tract,,12086004207,,08/2023,0,16.6666666666667,2024-03-30
Census Tract,,12086004207,,09/2023,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,10/2023,0,17.3333333333333,2024-03-30
Census Tract,,12086004207,,11/2023,0,17.8333333333333,2024-03-30
Census Tract,,12086004207,,12/2023,0,12.8333333333333,2024-03-30
Census Tract,,12086004207,,01/2024,0,13.5,2024-03-30
Census Tract,,12086004207,,02/2024,0,17.6666666666667,2024-03-30
Census Tract,,12086004207,,03/2024,0,11.1666666666667,2024-03-30
Census Tract,,12086004208,,01/2020,0,0,2024-03-30
Census Tract,,12086004208,,02/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,03/2020,0,0.5,2024-03-30
Census Tract,,12086004208,,04/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,05/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,06/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,07/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086004208,,08/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,09/2020,0,0.5,2024-03-30
Census Tract,,12086004208,,10/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,12/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,01/2021,0,0,2024-03-30
Census Tract,,12086004208,,02/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,03/2021,0,0.5,2024-03-30
Census Tract,,12086004208,,04/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,05/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,06/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,07/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086004208,,08/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,09/2021,0,0.5,2024-03-30
Census Tract,,12086004208,,10/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,12/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,01/2022,0,0,2024-03-30
Census Tract,,12086004208,,02/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,03/2022,0,0.5,2024-03-30
Census Tract,,12086004208,,04/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,05/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,06/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,07/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086004208,,08/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,09/2022,0,0.5,2024-03-30
Census Tract,,12086004208,,10/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,11/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,12/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,01/2023,0,0,2024-03-30
Census Tract,,12086004208,,02/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,03/2023,0,0.5,2024-03-30
Census Tract,,12086004208,,04/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,05/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,07/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086004208,,08/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,09/2023,0,0.5,2024-03-30
Census Tract,,12086004208,,10/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,11/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086004208,,12/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,01/2024,0,0,2024-03-30
Census Tract,,12086004208,,02/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086004208,,03/2024,0,0.5,2024-03-30
Census Tract,,12086004301,,01/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,03/2020,0,1.66666666666667,2024-03-30
Census Tract,,12086004301,,04/2020,0,0.5,2024-03-30
Census Tract,,12086004301,,05/2020,0,1.5,2024-03-30
Census Tract,,12086004301,,06/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,07/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086004301,,08/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,09/2020,0,1,2024-03-30
Census Tract,,12086004301,,10/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086004301,,11/2020,0,1,2024-03-30
Census Tract,,12086004301,,12/2020,0,0.5,2024-03-30
Census Tract,,12086004301,,01/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,03/2021,0,1.66666666666667,2024-03-30
Census Tract,,12086004301,,04/2021,0,0.5,2024-03-30
Census Tract,,12086004301,,05/2021,0,1.5,2024-03-30
Census Tract,,12086004301,,06/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,07/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086004301,,08/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,09/2021,0,1,2024-03-30
Census Tract,,12086004301,,10/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086004301,,11/2021,0,1,2024-03-30
Census Tract,,12086004301,,12/2021,0,0.5,2024-03-30
Census Tract,,12086004301,,01/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,03/2022,0,1.66666666666667,2024-03-30
Census Tract,,12086004301,,04/2022,0,0.5,2024-03-30
Census Tract,,12086004301,,05/2022,0,1.5,2024-03-30
Census Tract,,12086004301,,06/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,07/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086004301,,08/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,09/2022,0,1,2024-03-30
Census Tract,,12086004301,,10/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086004301,,12/2022,0,0.5,2024-03-30
Census Tract,,12086004301,,01/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,02/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,03/2023,0,1.66666666666667,2024-03-30
Census Tract,,12086004301,,04/2023,0,0.5,2024-03-30
Census Tract,,12086004301,,05/2023,0,1.5,2024-03-30
Census Tract,,12086004301,,06/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,07/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086004301,,08/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,09/2023,0,1,2024-03-30
Census Tract,,12086004301,,11/2023,0,1,2024-03-30
Census Tract,,12086004301,,01/2024,0,1.33333333333333,2024-03-30
Census Tract,,12086004301,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086004301,,03/2024,0,1.66666666666667,2024-03-30
Census Tract,,12086004303,,01/2020,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,02/2020,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,03/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,04/2020,0,2.83333333333333,2024-03-30
Census Tract,,12086004303,,05/2020,0,3.66666666666667,2024-03-30
Census Tract,,12086004303,,06/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086004303,,07/2020,0,4.33333333333333,2024-03-30
Census Tract,,12086004303,,08/2020,0,5.83333333333333,2024-03-30
Census Tract,,12086004303,,09/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,10/2020,0,3,2024-03-30
Census Tract,,12086004303,,11/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004303,,12/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,01/2021,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,02/2021,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,03/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,04/2021,0,2.83333333333333,2024-03-30
Census Tract,,12086004303,,05/2021,0,3.66666666666667,2024-03-30
Census Tract,,12086004303,,06/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086004303,,07/2021,0,4.33333333333333,2024-03-30
Census Tract,,12086004303,,08/2021,0,5.83333333333333,2024-03-30
Census Tract,,12086004303,,09/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,10/2021,0,3,2024-03-30
Census Tract,,12086004303,,11/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004303,,12/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,01/2022,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,02/2022,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,03/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,04/2022,0,2.83333333333333,2024-03-30
Census Tract,,12086004303,,05/2022,0,3.66666666666667,2024-03-30
Census Tract,,12086004303,,06/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086004303,,07/2022,0,4.33333333333333,2024-03-30
Census Tract,,12086004303,,08/2022,0,5.83333333333333,2024-03-30
Census Tract,,12086004303,,09/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,10/2022,0,3,2024-03-30
Census Tract,,12086004303,,11/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004303,,12/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,01/2023,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,03/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,05/2023,0,3.66666666666667,2024-03-30
Census Tract,,12086004303,,06/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086004303,,07/2023,0,4.33333333333333,2024-03-30
Census Tract,,12086004303,,08/2023,0,5.83333333333333,2024-03-30
Census Tract,,12086004303,,09/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004303,,11/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086004303,,01/2024,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,02/2024,0,2.66666666666667,2024-03-30
Census Tract,,12086004303,,03/2024,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,01/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004304,,02/2020,0,1.5,2024-03-30
Census Tract,,12086004304,,03/2020,0,1,2024-03-30
Census Tract,,12086004304,,04/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,05/2020,0,1.66666666666667,2024-03-30
Census Tract,,12086004304,,06/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,07/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,08/2020,0,3,2024-03-30
Census Tract,,12086004304,,09/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086004304,,10/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,11/2020,0,1,2024-03-30
Census Tract,,12086004304,,12/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,01/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004304,,02/2021,0,1.5,2024-03-30
Census Tract,,12086004304,,03/2021,0,1,2024-03-30
Census Tract,,12086004304,,04/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,05/2021,0,1.66666666666667,2024-03-30
Census Tract,,12086004304,,06/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,07/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,08/2021,0,3,2024-03-30
Census Tract,,12086004304,,09/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086004304,,10/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,11/2021,0,1,2024-03-30
Census Tract,,12086004304,,12/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,01/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004304,,02/2022,0,1.5,2024-03-30
Census Tract,,12086004304,,03/2022,0,1,2024-03-30
Census Tract,,12086004304,,04/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,05/2022,0,1.66666666666667,2024-03-30
Census Tract,,12086004304,,06/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,07/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,08/2022,0,3,2024-03-30
Census Tract,,12086004304,,09/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086004304,,10/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,11/2022,0,1,2024-03-30
Census Tract,,12086004304,,12/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,02/2023,0,1.5,2024-03-30
Census Tract,,12086004304,,03/2023,0,1,2024-03-30
Census Tract,,12086004304,,04/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,05/2023,0,1.66666666666667,2024-03-30
Census Tract,,12086004304,,06/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,07/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,08/2023,0,3,2024-03-30
Census Tract,,12086004304,,09/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086004304,,10/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086004304,,11/2023,0,1,2024-03-30
Census Tract,,12086004304,,12/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004304,,01/2024,0,1.33333333333333,2024-03-30
Census Tract,,12086004304,,02/2024,0,1.5,2024-03-30
Census Tract,,12086004304,,03/2024,0,1,2024-03-30
Census Tract,,12086004403,,01/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,02/2020,0,3.33333333333333,2024-03-30
Census Tract,,12086004403,,03/2020,0,1,2024-03-30
Census Tract,,12086004403,,04/2020,0,1.5,2024-03-30
Census Tract,,12086004403,,05/2020,0,2.5,2024-03-30
Census Tract,,12086004403,,06/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004403,,07/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086004403,,08/2020,0,2,2024-03-30
Census Tract,,12086004403,,09/2020,0,2.5,2024-03-30
Census Tract,,12086004403,,10/2020,0,2.5,2024-03-30
Census Tract,,12086004403,,11/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,12/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,01/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,02/2021,0,3.33333333333333,2024-03-30
Census Tract,,12086004403,,03/2021,0,1,2024-03-30
Census Tract,,12086004403,,04/2021,0,1.5,2024-03-30
Census Tract,,12086004403,,05/2021,0,2.5,2024-03-30
Census Tract,,12086004403,,06/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004403,,07/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086004403,,08/2021,0,2,2024-03-30
Census Tract,,12086004403,,09/2021,0,2.5,2024-03-30
Census Tract,,12086004403,,10/2021,0,2.5,2024-03-30
Census Tract,,12086004403,,11/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,12/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,01/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,02/2022,0,3.33333333333333,2024-03-30
Census Tract,,12086004403,,03/2022,0,1,2024-03-30
Census Tract,,12086004403,,04/2022,0,1.5,2024-03-30
Census Tract,,12086004403,,05/2022,0,2.5,2024-03-30
Census Tract,,12086004403,,06/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004403,,07/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086004403,,08/2022,0,2,2024-03-30
Census Tract,,12086004403,,09/2022,0,2.5,2024-03-30
Census Tract,,12086004403,,11/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,12/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,01/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,02/2023,0,3.33333333333333,2024-03-30
Census Tract,,12086004403,,03/2023,0,1,2024-03-30
Census Tract,,12086004403,,04/2023,0,1.5,2024-03-30
Census Tract,,12086004403,,05/2023,0,2.5,2024-03-30
Census Tract,,12086004403,,06/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086004403,,08/2023,0,2,2024-03-30
Census Tract,,12086004403,,09/2023,0,2.5,2024-03-30
Census Tract,,12086004403,,11/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,12/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,01/2024,0,2.16666666666667,2024-03-30
Census Tract,,12086004403,,02/2024,0,3.33333333333333,2024-03-30
Census Tract,,12086004403,,03/2024,0,1,2024-03-30
Census Tract,,12086004404,,01/2020,0,1,2024-03-30
Census Tract,,12086004404,,02/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,03/2020,0,2,2024-03-30
Census Tract,,12086004404,,04/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,05/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,06/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086004404,,07/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,08/2020,0,1.66666666666667,2024-03-30
Census Tract,,12086004404,,09/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086004404,,10/2020,0,3.16666666666667,2024-03-30
Census Tract,,12086004404,,11/2020,0,2.5,2024-03-30
Census Tract,,12086004404,,12/2020,0,2,2024-03-30
Census Tract,,12086004404,,01/2021,0,1,2024-03-30
Census Tract,,12086004404,,02/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,03/2021,0,2,2024-03-30
Census Tract,,12086004404,,04/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,05/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,06/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086004404,,07/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,08/2021,0,1.66666666666667,2024-03-30
Census Tract,,12086004404,,09/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086004404,,10/2021,0,3.16666666666667,2024-03-30
Census Tract,,12086004404,,11/2021,0,2.5,2024-03-30
Census Tract,,12086004404,,12/2021,0,2,2024-03-30
Census Tract,,12086004404,,01/2022,0,1,2024-03-30
Census Tract,,12086004404,,02/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,03/2022,0,2,2024-03-30
Census Tract,,12086004404,,04/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,05/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086004404,,06/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086004404,,07/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086004404,,08/2022,0,1.66666666666667,2024-03-30
Census Tract,,12086004404,,09/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086004404,,10/2022,0,3.16666666666667,2024-03-30
Census Tract,,12086004404,,11/2022,0,2.5,2024-03-30
Census Tract,,12086004404,,12/2022,0,2,2024-03-30
